MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:108482	Hrh2	histamine receptor H2	13		visual learning			IMP	MGI:2182949 	J:119930 	
MGI:2139279	Hrh3	histamine receptor H3	2		learning			ISO	RGD:620630 	J:155856 	
MGI:2139279	Hrh3	histamine receptor H3	2		memory			ISO	RGD:620630 	J:155856 	
MGI:109521	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A	14		memory			ISO	RGD:61800 	J:155856 	
MGI:1196627	Htr6	5-hydroxytryptamine (serotonin) receptor 6	4		learning			ISO	RGD:62044 	J:155856 	
MGI:99841	Htr7	5-hydroxytryptamine (serotonin) receptor 7	19		memory			ISO	RGD:71034 	J:155856 	
MGI:96067	Htt	huntingtin	5		associative learning			IMP	MGI:1861934 	J:118627 	
MGI:96067	Htt	huntingtin	5		learning			IMP	MGI:2177757 	J:112811 	
MGI:96067	Htt	huntingtin	5		learning or memory			IMP	MGI:3603606 	J:106763 	
MGI:96067	Htt	huntingtin	5		visual learning			IMP	MGI:2177743 	J:25941 	
MGI:96067	Htt	huntingtin	5		vocal learning			ISO	P42858 	J:164563 	
MGI:96418	Idua	iduronidase, alpha-L	5		memory			IMP	MGI:2176236 	J:130215 	
MGI:96418	Idua	iduronidase, alpha-L	5		visual learning			IMP	MGI:2176236 	J:130215 	
MGI:1915585	Ift20	intraflagellar transport 20	11		visual learning			IMP	MGI:3817268 	J:174559 	
MGI:96432	Igf1	insulin-like growth factor 1	10		memory			ISO	RGD:2868 	J:155856 	
MGI:96434	Igf2	insulin-like growth factor 2	7		memory			ISO	RGD:2870 	J:155856 	
MGI:96543	Il1b	interleukin 1 beta	2		memory			ISO	RGD:2891 	J:155856 	
MGI:96547	Il1rn	interleukin 1 receptor antagonist	2		memory			ISO	RGD:621159 	J:155856 	
MGI:96602	Itga3	integrin alpha 3	11		memory			IMP	MGI:1857792 	J:84858 	
MGI:96604	Itga5	integrin alpha 5 (fibronectin receptor alpha)	15		memory			IMP	MGI:1857207 	J:84858 	
MGI:109442	Itga8	integrin alpha 8	2		memory			IMP	MGI:2181699 	J:84858 	
MGI:96610	Itgb1	integrin beta 1 (fibronectin receptor beta)	8		visual learning			IGI	MGI:87860 	J:182501 	
MGI:96610	Itgb1	integrin beta 1 (fibronectin receptor beta)	8		visual learning			IMP	MGI:2156945 MGI:2668659 	J:182501 	
MGI:96624	Itpr3	inositol 1,4,5-triphosphate receptor 3	17		memory			IMP	MGI:1857070 	J:136821 	
MGI:1891497	Jph3	junctophilin 3	8		learning			IGI	MGI:2443113 	J:122513 	
MGI:1891497	Jph3	junctophilin 3	8		memory			IMP		J:111805 	
MGI:2443113	Jph4	junctophilin 4	14		learning			IGI	MGI:1891497 	J:122513 	
MGI:96646	Jun	jun proto-oncogene	4		learning			ISO	RGD:2943 	J:155856 	
MGI:2685385	Kalrn	kalirin, RhoGEF kinase	16		habituation			IMP	MGI:5551305 	J:206512 	
MGI:2685385	Kalrn	kalirin, RhoGEF kinase	16		memory			IMP	MGI:4358076 	J:152011 	
MGI:1343101	Kat2a	K(lysine) acetyltransferase 2A	11		long-term memory			IMP		J:214847 	
MGI:109155	Kcnab1	potassium voltage-gated channel, shaker-related subfamily, beta member 1	3		learning or memory			IMP	MGI:2181771 	J:89719 	
MGI:96677	Kit	KIT proto-oncogene receptor tyrosine kinase	5		visual learning			ISO	RGD:620568 	J:155856 	
MGI:1343327	Klk8	kallikrein related-peptidase 8	7		memory			IBA	PTN000668850 	J:265628 	
MGI:1343327	Klk8	kallikrein related-peptidase 8	7		memory			IMP		J:130005 	
MGI:96995	Kmt2a	lysine (K)-specific methyltransferase 2A	9		visual learning			IMP	MGI:3839794 	J:221335 	
MGI:109565	Kmt2b	lysine (K)-specific methyltransferase 2B	7		memory			IMP	MGI:3623310 	J:221335 	
MGI:96680	Kras	Kirsten rat sarcoma viral oncogene homolog	6		visual learning			IGI	MGI:97306 	J:74257 	
MGI:96743	Lamb1	laminin B1	12		learning or memory			NAS		J:91354 	
MGI:96765	Ldlr	low density lipoprotein receptor	9		long-term memory			IGI	P02649 	J:211613 	
MGI:96765	Ldlr	low density lipoprotein receptor	9		long-term memory			ISO	P01130 	J:164563 	
MGI:1330838	Lgmn	legumain	12		associative learning			IGI	P10636 	J:227814 	
MGI:1330838	Lgmn	legumain	12		memory			IGI	P10636 	J:227814 	
MGI:1096343	Lhx8	LIM homeobox protein 8	3		learning or memory			IMP	MGI:3603531 	J:101205 	
MGI:1888519	Lmx1a	LIM homeobox transcription factor 1 alpha	1		memory			IGI	O88609 	J:222854 	
MGI:1100513	Lmx1b	LIM homeobox transcription factor 1 beta	2		memory			IGI	Q9JKU8 	J:222854 	
MGI:2445154	Lrrn4	leucine rich repeat neuronal 4	2		long-term memory	has the participant hippocampus		IMP	MGI:5428888 	J:185491 	
MGI:2445154	Lrrn4	leucine rich repeat neuronal 4	2		visual learning	has the participant hippocampus		IMP	MGI:5428888 	J:185491 	
MGI:107286	Man2b1	mannosidase 2, alpha B1	8		learning or memory			IMP	MGI:3584185 	J:99812 	
MGI:1306776	Map1a	microtubule-associated protein 1 A	2		associative learning			IMP		J:227842 	
MGI:1306776	Map1a	microtubule-associated protein 1 A	2		memory			IMP		J:227842 	
MGI:1926555	Mapk8ip2	mitogen-activated protein kinase 8 interacting protein 2	15		nonassociative learning			IMP		J:166700 	
MGI:97180	Mapt	microtubule-associated protein tau	11		learning or memory			ISO	P10636 	J:164563 	
MGI:97180	Mapt	microtubule-associated protein tau	11		memory			ISO	P10636 	J:164563 	
MGI:96949	Mdk	midkine	2		short-term memory			IMP		J:76278 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		learning			IMP	MGI:2137555 	J:135825 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		learning			IMP	MGI:3800596 	J:137513 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		long-term memory			IMP	MGI:2183727 	J:104113 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		memory			IMP	MGI:2183727 	J:104113 	
MGI:99918	Mecp2	methyl CpG binding protein 2	X		visual learning			IMP	MGI:2183727 	J:104113 	
MGI:99458	Mef2c	myocyte enhancer factor 2C	13		learning or memory			IMP		J:138188 J:138189 	
MGI:108564	Meis2	Meis homeobox 2	2		visual learning			IMP		J:221335 	
MGI:97004	Mme	membrane metallo endopeptidase	3		learning or memory			ISO	P08473 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		long-term memory			ISO	RGD:68371 	J:155856 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		visual learning			ISO	RGD:68371 	J:155856 	
MGI:3651981	Mup20	major urinary protein 20	4		olfactory learning			IDA		J:160965 	
MGI:103581	Musk	muscle, skeletal, receptor tyrosine kinase	4		memory			ISO	RGD:3211 	J:155856 	
MGI:97281	Ncam1	neural cell adhesion molecule 1	9		learning or memory			ISO	RGD:67378 	J:155856 	
MGI:1891700	Ncstn	nicastrin	1		learning or memory			IMP	MGI:3796837 	J:149506 	
MGI:2384590	Ndrg4	N-myc downstream regulated gene 4	8		visual learning			IMP		J:175573 	
MGI:2180216	Neto1	neuropilin (NRP) and tolloid (TLL)-like 1	18		memory			IMP		J:145953 	
MGI:2180216	Neto1	neuropilin (NRP) and tolloid (TLL)-like 1	18		visual learning			IMP		J:145953 	
MGI:107755	Neurod2	neurogenic differentiation 2	11		associative learning			IMP	MGI:2385828 	J:102471 	
MGI:107754	Neurog1	neurogenin 1	13		learned vocalization behavior			ISO	Q92886 	J:164563 	
MGI:97306	Nf1	neurofibromin 1	11		observational learning			IGI	MGI:1339975 	J:219424 	
MGI:97306	Nf1	neurofibromin 1	11		visual learning			IGI	MGI:95819 	J:38703 	
MGI:97306	Nf1	neurofibromin 1	11		visual learning			IGI	MGI:96159 	J:103691 	
MGI:97306	Nf1	neurofibromin 1	11		visual learning			IGI	MGI:96680 	J:74257 	
MGI:97306	Nf1	neurofibromin 1	11		visual learning			IMP	MGI:1857478 	J:74257 	
MGI:97306	Nf1	neurofibromin 1	11		visual learning		PR:Q04690	IMP	MGI:2137365 	J:68489 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		long-term memory			IMP		J:184759 	
MGI:97321	Ngf	nerve growth factor	3		memory			IBA	PTN000173497 	J:265628 	
MGI:97321	Ngf	nerve growth factor	3		memory			ISO	RGD:1598328 	J:155856 	
MGI:2444609	Nlgn3	neuroligin 3	X		learning			ISO	Q9NZ94 	J:164563 	
MGI:2444609	Nlgn3	neuroligin 3	X		visual learning			IMP	MGI:3758949 	J:125344 	
MGI:104327	Nog	noggin	11		memory			ISO	RGD:3183 	J:155856 	
MGI:104327	Nog	noggin	11		visual learning			ISO	RGD:3183 	J:155856 	
MGI:2664186	Npas4	neuronal PAS domain protein 4	19		learning			IMP		J:179046 	
MGI:2664186	Npas4	neuronal PAS domain protein 4	19		long-term memory			IMP		J:179046 J:192118 	
MGI:2664186	Npas4	neuronal PAS domain protein 4	19		short-term memory			IMP		J:179046 	
MGI:3642232	Nps	neuropeptide S	7		visual learning			IDA		J:150446 	
MGI:1858209	Nptx2	neuronal pentraxin 2	5		associative learning			IMP	MGI:3765981 	J:127807 	
MGI:97375	nr	nervous	8		visual learning			IMP	MGI:1856971 	J:81630 	
MGI:1096391	Nrxn1	neurexin I	17		learning			IMP		J:153748 	
MGI:1096391	Nrxn1	neurexin I	17		learning			ISO	P58400 	J:164563 	
MGI:1096391	Nrxn1	neurexin I	17		learning			ISO	Q9ULB1 	J:164563 	
MGI:1096391	Nrxn1	neurexin I	17		vocal learning			ISO	Q9ULB1 	J:164563 	
MGI:1096362	Nrxn2	neurexin II	19		vocal learning			ISO	Q9P2S2 	J:164563 	
MGI:108471	Ntan1	N-terminal Asn amidase	16		memory			IMP	MGI:2449464 	J:62140 	
MGI:97380	Ntf3	neurotrophin 3	6		memory			IBA	PTN000173497 	J:265628 	
MGI:97381	Ntf5	neurotrophin 5	7		long-term memory			IMP		J:63270 	
MGI:97381	Ntf5	neurotrophin 5	7		memory			IBA	PTN000173497 	J:265628 	
MGI:97383	Ntrk1	neurotrophic tyrosine kinase, receptor, type 1	3		learning or memory			ISO	RGD:620144 	J:155856 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		learning			IMP		J:58229 	
MGI:97384	Ntrk2	neurotrophic tyrosine kinase, receptor, type 2	13		long-term memory			ISO	RGD:3213 	J:155856 	
MGI:1328351	Nts	neurotensin	10		visual learning			ISO	RGD:621612 	J:155856 	
MGI:97386	Ntsr1	neurotensin receptor 1	2		learning			ISO	RGD:1306076 	J:155856 	
MGI:97439	Oprk1	opioid receptor, kappa 1	1		conditioned place preference			ISO	RGD:69426 	J:155856 	
MGI:97440	Oprl1	opioid receptor-like 1	2		conditioned place preference			ISO	RGD:68438 	J:155856 	
MGI:109147	Oxtr	oxytocin receptor	6		memory			ISO	RGD:3239 	J:155856 	
MGI:109520	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	11		learning or memory			IMP	MGI:2384054 	J:59817 	
MGI:1915119	Paip2	polyadenylate-binding protein-interacting protein 2	18		memory			IMP		J:197896 	
MGI:1339975	Pak1	p21 (RAC1) activated kinase 1	7		observational learning			IGI	MGI:97306 	J:219424 	
MGI:2679420	Pak6	p21 (RAC1) activated kinase 6	2		learning			IGI	MGI:1920334 	J:141962 J:200575 	
MGI:2679420	Pak6	p21 (RAC1) activated kinase 6	2		memory			IGI	MGI:1920334 	J:141962 J:200575 	
MGI:1920334	Pak7	p21 (RAC1) activated kinase 7	2		learning			IGI	MGI:2679420 	J:141962 J:200575 	
MGI:1920334	Pak7	p21 (RAC1) activated kinase 7	2		memory			IGI	MGI:2679420 	J:141962 J:200575 	
MGI:97490	Pax6	paired box 6	2		learned vocalization behavior or vocal learning			ISO	RGD:3258 	J:155856 	
MGI:97523	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	15		visual learning			IGI	MGI:94860 	J:126492 	
MGI:97523	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	15		visual learning			IMP	MGI:2676625 	J:77514 	
MGI:2651499	Pde5a	phosphodiesterase 5A, cGMP-specific	3		short-term memory			ISO	RGD:620995 	J:155856 	
MGI:2443999	Pde8b	phosphodiesterase 8B	13		operant conditioning			IMP		J:203250 	
MGI:2443999	Pde8b	phosphodiesterase 8B	13		visual learning			IMP		J:203250 	
MGI:1858305	Pgrmc1	progesterone receptor membrane component 1	X		associative learning			ISO	RGD:70890 	J:155856 	
MGI:1858305	Pgrmc1	progesterone receptor membrane component 1	X		memory			ISO	RGD:70890 	J:155856 	
MGI:1913125	Pias1	protein inhibitor of activated STAT 1	9		visual learning			ISO	RGD:1307843 	J:155856 	
MGI:2385902	Picalm	phosphatidylinositol binding clathrin assembly protein	7		learning or memory			IGI	P05067 	J:221101 	
MGI:894311	Pirb	paired Ig-like receptor B	7		learning or memory	happens at the same time as UBERON:0018241,happens in UBERON:0007023		IGI	P05067 P49768 	J:201126 	
MGI:2159342	Pja2	praja ring finger ubiquitin ligase 2	17		long-term memory			ISO	RGD:620273 	J:155856 	
MGI:1859152	Pla2g6	phospholipase A2, group VI	15		memory			ISO	RGD:628867 	J:155856 	
MGI:97613	Plcb1	phospholipase C, beta 1	2		memory			IBA	PTN002569936 	J:265628 	
MGI:97613	Plcb1	phospholipase C, beta 1	2		memory			IMP		J:169989 	
MGI:1099790	Plk2	polo like kinase 2	13		memory			IMP		J:174739 	
MGI:1921903	Pomk	protein-O-mannose kinase	8		learning or memory			IMP	MGI:4247868 	J:185566 	
MGI:97745	Pp	passive performance	UN		associative learning			IDA		J:5473 	
MGI:97745	Pp	passive performance	UN		associative learning			IMP		J:5473 	
MGI:94860	Ppp1r1b	protein phosphatase 1, regulatory inhibitor subunit 1B	11		memory			ISO	RGD:621859 	J:155856 	
MGI:94860	Ppp1r1b	protein phosphatase 1, regulatory inhibitor subunit 1B	11		visual learning			IGI	MGI:97523 	J:126492 	
MGI:1298204	Ppt1	palmitoyl-protein thioesterase 1	4		associative learning			IMP	MGI:2176390 	J:98844 	
MGI:97759	Prkar1b	protein kinase, cAMP dependent regulatory, type I beta	5		learning or memory			IMP	MGI:2158640 	J:28735 	
MGI:97760	Prkar2b	protein kinase, cAMP dependent regulatory, type II beta	12		learning			IMP	MGI:2158642 	J:47453 	
MGI:97595	Prkca	protein kinase C, alpha	11		learning or memory			ISO	RGD:3395 	J:155856 	
MGI:97602	Prkcz	protein kinase C, zeta	4		long-term memory			ISO	RGD:3399 	J:155856 	
MGI:1355296	Prkn	parkin RBR E3 ubiquitin protein ligase	17		learning			IMP	MGI:2678247 	J:85561 	
MGI:1355296	Prkn	parkin RBR E3 ubiquitin protein ligase	17	NOT	learning			IMP	MGI:3055212 	J:95204 	
MGI:97769	Prnp	prion protein	2		learning or memory	is a part of modulation of age-related behavioral decline,happens at the same time as aging		IGI	P12023 P49769 	J:160557 	
MGI:97769	Prnp	prion protein	2		learning or memory			ISO	RGD:3410 	J:155856 	
MGI:1202717	Psen1	presenilin 1	12		learning or memory			IGI	MGI:109284 	J:89760 	
MGI:1202717	Psen1	presenilin 1	12		learning or memory			ISO	P49768 	J:164563 	
MGI:1202717	Psen1	presenilin 1	12		memory			IGI	MGI:109284 	J:90685 J:125930 	
MGI:1202717	Psen1	presenilin 1	12		memory			IMP	MGI:2179062 MGI:2449304 	J:71606 	
MGI:1202717	Psen1	presenilin 1	12		memory			IMP	MGI:2155978 	J:73252 	
MGI:1202717	Psen1	presenilin 1	12		memory			ISO	P49768 	J:164563 	
MGI:1202717	Psen1	presenilin 1	12		memory			TAS		J:239203 	
MGI:109284	Psen2	presenilin 2	1		learning or memory			IGI	MGI:1202717 	J:89760 	
MGI:109284	Psen2	presenilin 2	1		memory			IGI	MGI:1202717 	J:90685 J:125930 	
MGI:109583	Pten	phosphatase and tensin homolog	19		learning or memory			IMP		J:109635 	
MGI:109583	Pten	phosphatase and tensin homolog	19		memory			ISO	RGD:61995 	J:155856 	
MGI:97797	Ptgs1	prostaglandin-endoperoxide synthase 1	2		learning			ISO	RGD:3439 	J:155856 	
MGI:97797	Ptgs1	prostaglandin-endoperoxide synthase 1	2		memory			ISO	RGD:3439 	J:155856 	
MGI:97798	Ptgs2	prostaglandin-endoperoxide synthase 2	1		learning			ISO	RGD:620349 	J:155856 	
MGI:97798	Ptgs2	prostaglandin-endoperoxide synthase 2	1		memory			ISO	RGD:620349 	J:155856 	
MGI:97804	Ptn	pleiotrophin	6		learning			IMP		J:218928 	
MGI:97804	Ptn	pleiotrophin	6		learning			IMP	MGI:2183157 	J:77465 	
MGI:97804	Ptn	pleiotrophin	6		memory			IMP		J:218928 	
MGI:97816	Ptprz1	protein tyrosine phosphatase, receptor type Z, polypeptide 1	6		learning or memory			IMP		J:107976 	
MGI:97848	Rag1	recombination activating 1	2		visual learning			ISO	RGD:619790 	J:155856 	
MGI:1890564	Rcan1	regulator of calcineurin 1	16		short-term memory	happens in brain		IGI	MGI:1858219 	J:109586 	
MGI:1858219	Rcan2	regulator of calcineurin 2	17		short-term memory	happens in brain		IGI	MGI:1890564 	J:109586 	
MGI:103022	Reln	reelin	5		associative learning			IDA		J:184736 	
MGI:103022	Reln	reelin	5		associative learning			IMP		J:184736 	
MGI:103022	Reln	reelin	5		learning			IMP		J:184736 	
MGI:103022	Reln	reelin	5		long-term memory			IDA		J:184736 	
MGI:103022	Reln	reelin	5		long-term memory			IMP		J:184736 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		learning			IMP		J:164681 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		long-term memory			IMP		J:164681 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		visual learning			ISO	RGD:620003 	J:155856 	
MGI:2141866	Ric8a	RIC8 guanine nucleotide exchange factor A	7		visual learning			IMP	MGI:3608888 	J:115754 	
MGI:2385695	Rin1	Ras and Rab interactor 1	19		associative learning	happens in amygdala		IMP	MGI:2451226 	J:81922 	
MGI:2385695	Rin1	Ras and Rab interactor 1	19		memory	happens in amygdala		IMP	MGI:2451226 	J:81922 	
MGI:98217	S100b	S100 protein, beta polypeptide, neural	10		learning or memory			IMP		J:81786 	
MGI:98217	S100b	S100 protein, beta polypeptide, neural	10		memory			IMP	MGI:2451049 	J:81786 	
MGI:98248	Scn2a	sodium channel, voltage-gated, type II, alpha	2		memory			IMP		J:264736 	
MGI:99466	Sct	secretin	7		visual learning			IMP	MGI:3815315 	J:169029 	
MGI:108080	Serpinf1	serine (or cysteine) peptidase inhibitor, clade F, member 1	11		short-term memory			ISO	RGD:631369 	J:155856 	
MGI:1340062	Sgk1	serum/glucocorticoid regulated kinase 1	10		long-term memory			ISO	RGD:3668 	J:155856 	
MGI:1340062	Sgk1	serum/glucocorticoid regulated kinase 1	10		visual learning			ISO	RGD:3668 	J:155856 	
MGI:3613677	Shank1	SH3 and multiple ankyrin repeat domains 1	7		associative learning			IMP		J:132277 	
MGI:3613677	Shank1	SH3 and multiple ankyrin repeat domains 1	7		habituation			IMP		J:174446 	
MGI:3613677	Shank1	SH3 and multiple ankyrin repeat domains 1	7		long-term memory			IMP		J:132277 	
MGI:2671987	Shank2	SH3 and multiple ankyrin repeat domains 2	7		learning			IMP		J:186718 	
MGI:2671987	Shank2	SH3 and multiple ankyrin repeat domains 2	7		learning			ISO	Q9UPX8 	J:164563 	
MGI:2671987	Shank2	SH3 and multiple ankyrin repeat domains 2	7		memory			IMP		J:186718 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		learning			IMP		J:173402 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		learning			ISO	Q9BYB0 	J:164563 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		learning or memory			IMP	MGI:5056336 	J:173402 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		memory			IMP		J:173402 	
MGI:1930016	Shank3	SH3 and multiple ankyrin repeat domains 3	15		vocal learning			ISO	Q9BYB0 	J:164563 	
MGI:106179	Shc3	src homology 2 domain-containing transforming protein C3	13		learning or memory			IMP	MGI:1933356 	J:98227 	
MGI:3605641	Shisa7	shisa family member 7	7		memory			IMP		J:255015 	
MGI:95627	Slc6a1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	6		learning			ISO	RGD:620533 	J:155856 	
MGI:96285	Slc6a4	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4	11		memory			ISO	RGD:3714 	J:155856 	
MGI:1347355	Slc7a11	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	3		visual learning			IMP		J:208250 	
MGI:1347355	Slc7a11	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	3		visual learning			IMP	MGI:3608695 	J:170967 	
MGI:107996	Slc8a2	solute carrier family 8 (sodium/calcium exchanger), member 2	7		learning			IMP		J:84050 	
MGI:107996	Slc8a2	solute carrier family 8 (sodium/calcium exchanger), member 2	7		memory			IMP		J:84050 	
MGI:107976	Slc8a3	solute carrier family 8 (sodium/calcium exchanger), member 3	12		learning			IMP		J:173357 	
MGI:107976	Slc8a3	solute carrier family 8 (sodium/calcium exchanger), member 3	12		memory			IMP		J:173357 	
MGI:1345279	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	15		learning or memory			IMP	MGI:2177768 MGI:3577916 	J:146816 	
MGI:1862037	Slc12a5	solute carrier family 12, member 5	2		learning			IMP	MGI:3762883 	J:101079 	
MGI:1920211	Slc17a7	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7	7		long-term memory			IMP	MGI:3051945 	J:118618 	
MGI:1923626	Slc24a2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	4		learning			IMP	MGI:3663782 	J:110313 	
MGI:1923626	Slc24a2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	4		memory			IMP	MGI:3663782 	J:110313 	
MGI:98331	Snap25	synaptosomal-associated protein 25	2		associative learning			IMP	MGI:2180178 	J:217856 	
MGI:98331	Snap25	synaptosomal-associated protein 25	2		long-term memory			ISO	RGD:3728 	J:155856 	
MGI:1913923	Sorcs3	sortilin-related VPS10 domain containing receptor 3	19		learning			IMP	MGI:5562419 	J:207532 	
MGI:1913923	Sorcs3	sortilin-related VPS10 domain containing receptor 3	19		memory			IMP	MGI:5562419 	J:207532 	
MGI:106658	Srf	serum response factor	17		associative learning			IMP	MGI:2385465 MGI:2678305 	J:110972 	
MGI:106658	Srf	serum response factor	17		long-term memory			ISO	RGD:1559787 	J:155856 	
MGI:107742	Stra6	stimulated by retinoic acid gene 6	9		learning			ISO	Q9BX79 	J:164563 	
MGI:107742	Stra6	stimulated by retinoic acid gene 6	9		vocal learning			ISO	Q9BX79 	J:164563 	
MGI:3039785	Syngap1	synaptic Ras GTPase activating protein 1 homolog (rat)	17		visual learning			IMP	MGI:3580631 	J:98903 	
MGI:1354961	Synj1	synaptojanin 1	16		learning			IBA	PTN000128367 	J:265628 	
MGI:1354961	Synj1	synaptojanin 1	16		learning			IMP	MGI:3512067 	J:137826 	
MGI:1354961	Synj1	synaptojanin 1	16		learning			ISO	O43426 	J:164563 	
MGI:1099446	Synpo	synaptopodin	18		visual learning			IMP		J:85310 	
MGI:101759	Syt4	synaptotagmin IV	18		memory			IMP		J:235426 	
MGI:1859547	Syt11	synaptotagmin XI	3		learning			IMP		J:274868 	
MGI:1859547	Syt11	synaptotagmin XI	3		memory			IMP		J:274868 	
MGI:98474	Tac1	tachykinin 1	6		associative learning			ISO	RGD:3807 	J:155856 	
MGI:98474	Tac1	tachykinin 1	6		long-term memory			ISO	RGD:3807 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		associative learning			ISO	RGD:3811 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		learning or memory			ISO	RGD:3811 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		long-term memory			ISO	RGD:3811 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		operant conditioning			ISO	RGD:3811 	J:155856 	
MGI:98477	Tacr2	tachykinin receptor 2	10		operant conditioning			ISO	RGD:3812 	J:155856 	
MGI:2143691	Tafa2	TAFA chemokine like family member 2	10		memory			IMP		J:271697 	
MGI:2143691	Tafa2	TAFA chemokine like family member 2	10		visual learning			IMP		J:271697 	
MGI:1914110	Tanc1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	2		visual learning			IMP	MGI:4125076 	J:166453 	
MGI:107404	Tbr1	T-box brain gene 1	2		conditioned taste aversion			IMP	MGI:2179766 	J:208050 	
MGI:98735	Th	tyrosine hydroxylase	7		learning			IMP	MGI:1928960 	J:87763 	
MGI:98735	Th	tyrosine hydroxylase	7		memory			IMP	MGI:1928960 	J:87763 	
MGI:98742	Thra	thyroid hormone receptor alpha	11		learning or memory			IMP	MGI:1860442 	J:143849 	
MGI:2385852	Tifab	TRAF-interacting protein with forkhead-associated domain, family member B	13		learned vocalization behavior			ISO	Q6ZNK6 	J:164563 	
MGI:1346060	Tlr2	toll-like receptor 2	3		learning	happens in brain		IGI	P05067 P49768 	J:180762 	
MGI:1355335	Tmod2	tropomodulin 2	9		learning or memory			IMP	MGI:2664502 	J:83752 	
MGI:99516	Tnr	tenascin R	1		associative learning			IMP	MGI:2154583 	J:101839 	
MGI:1929996	Trpm7	transient receptor potential cation channel, subfamily M, member 7	2		memory			ISO	RGD:620053 	J:155856 	
MGI:2147036	Ttbk1	tau tubulin kinase 1	17		learning or memory			ISO	Q5TCY1 	J:164563 	
MGI:1913894	Uba6	ubiquitin-like modifier activating enzyme 6	5		learning			IMP	MGI:2176173 MGI:5509054 	J:198126 	
MGI:1276123	Ucn	urocortin	5		associative learning			ISO	RGD:3929 	J:155856 	
MGI:1276123	Ucn	urocortin	5		learning or memory			ISO	RGD:3929 	J:155856 	
MGI:106919	Vdac1	voltage-dependent anion channel 1	11		learning			IMP	MGI:2182154 	J:76838 	
MGI:106922	Vdac3	voltage-dependent anion channel 3	8		learning			IMP	MGI:2182182 	J:76838 	
MGI:98933	Vip	vasoactive intestinal polypeptide	10		learning or memory			IBA	PTN002598709 	J:265628 	
MGI:98933	Vip	vasoactive intestinal polypeptide	10		learning or memory			ISO	RGD:621647 	J:155856 	
MGI:1917431	Ythdf1	YTH N6-methyladenosine RNA binding protein 1	2		learning			IMP		J:267186 	
MGI:1917431	Ythdf1	YTH N6-methyladenosine RNA binding protein 1	2		memory			IMP		J:267186 	
MGI:1352495	Zfp385a	zinc finger protein 385A	15		learning or memory			IMP	MGI:3510440 	J:122544 	

