MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1345151	Clec5a	C-type lectin domain family 5, member a	6		viral entry into host cell			IBA	MGI:1345151 PTN000514254 Q9NY25 	J:265628 	
MGI:1861431	Clec7a	C-type lectin domain family 7, member a	6		cell surface pattern recognition receptor signaling pathway			IDA		J:89998 	
MGI:1861431	Clec7a	C-type lectin domain family 7, member a	6		detection of yeast			IDA		J:87730 	
MGI:1861431	Clec7a	C-type lectin domain family 7, member a	6		response to molecule of fungal origin	has the participant macrophage		IDA		J:89998 	
MGI:1861431	Clec7a	C-type lectin domain family 7, member a	6		response to yeast			IDA		J:87632 J:89006 J:89998 	
MGI:1918433	Clec12b	C-type lectin domain family 12, member B	6		negative regulation of natural killer cell mediated cytotoxicity			ISO	Q2HXU8 	J:164563 	
MGI:107472	Clgn	calmegin	8		binding of sperm to zona pellucida	has the participant sperm		IMP	MGI:2156041 	J:40831 J:73341 	
MGI:107472	Clgn	calmegin	8		single fertilization			IGI	MGI:102518 MGI:1922177 	J:185714 	
MGI:107472	Clgn	calmegin	8		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:1352754	Clic4	chloride intracellular channel 4 (mitochondrial)	4		fertilization			IMP		J:146487 	
MGI:1349447	Cln8	CLN8 transmembrane ER and ERGIC protein	8		social behavior			IMP	MGI:1856959 	J:107789 	
MGI:1351468	Clnk	cytokine-dependent hematopoietic cell linker	5		positive regulation of natural killer cell cytokine production	happens in CD4-positive type I NK T cell		IMP		J:131738 	
MGI:99698	Clock	circadian locomotor output cycles kaput	5		spermatogenesis			IMP		J:189932 	
MGI:88421	Clps	colipase, pancreatic	17		response to bacterium			IEP		J:190322 	
MGI:99830	Cmpk2	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial	12		cellular response to lipopolysaccharide			IDA		J:25529 	
MGI:1918123	Cnbd2	cyclic nucleotide binding domain containing 2	2		spermatogenesis			IBA	PTN000544139 	J:265628 	
MGI:1918123	Cnbd2	cyclic nucleotide binding domain containing 2	2		spermatogenesis			IMP	MGI:5582743 	J:207897 	
MGI:1298230	Cnot7	CCR4-NOT transcription complex, subunit 7	8		defense response to virus			ISO	Q9UIV1 	J:164563 	
MGI:1298230	Cnot7	CCR4-NOT transcription complex, subunit 7	8		negative regulation of type I interferon-mediated signaling pathway			ISO	Q9UIV1 	J:164563 	
MGI:1298230	Cnot7	CCR4-NOT transcription complex, subunit 7	8		positive regulation of viral genome replication			ISO	Q9UIV1 	J:164563 	
MGI:1919279	Cnpy3	canopy FGF signaling regulator 3	17		innate immune response			IEA	KW-0399 	J:60000 	
MGI:104615	Cnr1	cannabinoid receptor 1 (brain)	4		regulation of penile erection			ISO	RGD:2369 	J:155856 	
MGI:104615	Cnr1	cannabinoid receptor 1 (brain)	4		response to lipopolysaccharide			ISO	RGD:2369 	J:155856 	
MGI:104650	Cnr2	cannabinoid receptor 2 (macrophage)	4		response to lipopolysaccharide			ISO	RGD:619713 	J:155856 	
MGI:1923965	Cntd1	cyclin N-terminal domain containing 1	11		spermatogenesis			IMP	MGI:4363686 	J:215796 	
MGI:99605	Cntfr	ciliary neurotrophic factor receptor	4		suckling behavior			IMP	MGI:2181046 	J:29357 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		social behavior			ISO	Q9UHC6 	J:164563 	
MGI:1278313	Coch	cochlin	12		defense response to bacterium		PR:000037266	IMP	MGI:3624560 	J:203149 	
MGI:1278313	Coch	cochlin	12		positive regulation of innate immune response		PR:000037266	IMP	MGI:3624560 	J:203149 	
MGI:1918943	Colec11	collectin sub-family member 11	12		antimicrobial humoral response			ISO	Q9BWP8 	J:164563 	
MGI:1918943	Colec11	collectin sub-family member 11	12		complement activation, lectin pathway			ISO	Q9BWP8 	J:164563 	
MGI:1918943	Colec11	collectin sub-family member 11	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2152907	Colec12	collectin sub-family member 12	18		defense response to bacterium			ISO	Q5KU26 	J:164563 	
MGI:2152907	Colec12	collectin sub-family member 12	18		toll-like receptor 3 signaling pathway			ISO	Q5KU26 	J:164563 	
MGI:88470	Comt	catechol-O-methyltransferase	16		female pregnancy			ISO	RGD:2379 	J:155856 	
MGI:1349451	Corin	corin, serine peptidase	5		female pregnancy			IMP		J:183869 	
MGI:1349451	Corin	corin, serine peptidase	5		female pregnancy			ISO	Q9Y5Q5 	J:164563 	
MGI:1345961	Coro1a	coronin, actin binding protein 1A	7		natural killer cell degranulation			ISO	P31146 	J:164563 	
MGI:1919292	Cotl1	coactosin-like 1 (Dictyostelium)	8		defense response to fungus			IDA		J:73927 	
MGI:891996	Cps1	carbamoyl-phosphate synthetase 1	1		response to lipopolysaccharide			ISO	P31327 	J:164563 	
MGI:88513	Cr1l	complement component (3b/4b) receptor 1-like	1		female pregnancy			IEA	KW-0635 	J:60000 	
MGI:88513	Cr1l	complement component (3b/4b) receptor 1-like	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:88489	Cr2	complement receptor 2	1		cellular response to lipopolysaccharide	uses Cfh		IGI		J:156611 	
MGI:88489	Cr2	complement receptor 2	1		complement activation, alternative pathway	uses Cfh		IGI		J:156611 	
MGI:88489	Cr2	complement receptor 2	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1100818	Crcp	calcitonin gene-related peptide-receptor component protein	5		defense response to virus			IEA	KW-0051 	J:60000 	
MGI:1100818	Crcp	calcitonin gene-related peptide-receptor component protein	5		innate immune response			IEA	KW-0399 	J:60000 	
MGI:99946	Creb3	cAMP responsive element binding protein 3	4		establishment of viral latency			ISO	O43889 	J:164563 	
MGI:99946	Creb3	cAMP responsive element binding protein 3	4		positive regulation of defense response to virus by host			ISO	O43889 	J:164563 	
MGI:99946	Creb3	cAMP responsive element binding protein 3	4		release from viral latency			ISO	O43889 	J:164563 	
MGI:1916603	Creb3l4	cAMP responsive element binding protein 3-like 4	3		spermatogenesis	happens in testis		IMP	MGI:3589381 	J:100527 	
MGI:1098280	Crebbp	CREB binding protein	16		cellular response to virus			IMP		J:71923 	
MGI:1098280	Crebbp	CREB binding protein	16		negative regulation of viral process			IMP		J:71923 	
MGI:2675296	Crebzf	CREB/ATF bZIP transcription factor	7		response to virus			ISO	Q9NS37 	J:164563 	
MGI:88495	Crem	cAMP responsive element modulator	18		spermatogenesis			IMP	MGI:2158921 	J:88151 	
MGI:88495	Crem	cAMP responsive element modulator	18		spermatogenesis			TAS		J:77015 	
MGI:88496	Crh	corticotropin releasing hormone	3		female pregnancy			ISO	P06850 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		female pregnancy			ISO	P24387 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		maternal aggressive behavior			IMP		J:144566 	
MGI:1925331	Crisp4	cysteine-rich secretory protein 4	1		binding of sperm to zona pellucida			IBA	PTN000036190 	J:265628 	
MGI:1925331	Crisp4	cysteine-rich secretory protein 4	1		binding of sperm to zona pellucida			IMP	MGI:5431546 	J:185787 	
MGI:1925331	Crisp4	cysteine-rich secretory protein 4	1		regulation of acrosome reaction	happens in sperm		IMP	MGI:4950060 	J:171346 	
MGI:88508	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	11		negative regulation of natural killer cell mediated cytotoxicity			ISO	RGD:2405 	J:155856 	
MGI:104686	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	16		single fertilization			IMP	MGI:4435697 MGI:5825167 MGI:5904959 	J:242224 	
MGI:104686	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	16		spermatogenesis			IMP	MGI:4435697 MGI:5825167 MGI:5904959 	J:242224 	
MGI:88512	Crp	C-reactive protein, pentraxin-related	1		innate immune response			IBA	PTN000444388 	J:265628 	
MGI:88512	Crp	C-reactive protein, pentraxin-related	1		negative regulation by host of viral process			IBA	PTN000444388 	J:265628 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of natural killer cell mediated cytotoxicity			IDA		J:114711 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of natural killer cell mediated cytotoxicity			ISO	O95727 	J:164563 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of natural killer cell mediated cytotoxicity			ISS	O95727 	J:114711 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			IDA		J:114711 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	O95727 	J:164563 	
MGI:1859822	Crtam	cytotoxic and regulatory T cell molecule	9		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISS	O95727 	J:114711 	
MGI:1339753	Csf1	colony stimulating factor 1 (macrophage)	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1339758	Csf1r	colony stimulating factor 1 receptor	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1339758	Csf1r	colony stimulating factor 1 receptor	18		positive regulation by host of viral process	regulates a function/process that happens in microglial cell		IGI	P01580 	J:166251 	
MGI:1340053	Cst9	cystatin 9	2		antimicrobial humoral response			IDA		J:227462 	
MGI:1925490	Cst11	cystatin 11	2		defense response to Gram-negative bacterium			IBA	PTN000151514 	J:265628 	
MGI:1925490	Cst11	cystatin 11	2		defense response to Gram-negative bacterium			ISO	Q9H112 	J:164563 	
MGI:1925490	Cst11	cystatin 11	2		killing of cells of other organism			ISO	Q9H112 	J:164563 	
MGI:3652571	Ctcfl	CCCTC-binding factor (zinc finger protein)-like	2		DNA methylation involved in gamete generation			IDA		J:116093 	
MGI:1914431	Ctdnep1	CTD nuclear envelope phosphatase 1	11		gamete generation	has the participant primordial germ cell of yolk sac,has the participant primordial germ cell		IGI	MGI:98955 	J:199855 	
MGI:1914431	Ctdnep1	CTD nuclear envelope phosphatase 1	11		gamete generation	has the participant primordial germ cell of yolk sac,has the participant primordial germ cell		IMP	MGI:5510826 	J:199855 	
MGI:1926953	Ctdp1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	18		positive regulation by host of viral transcription			ISO	Q9Y5B0 	J:164563 	
MGI:88276	Ctnnb1	catenin (cadherin associated protein), beta 1	9		oocyte development	happens in ovary,results in the development of primary oocyte		IGI	MGI:98957 	J:160549 	
MGI:109345	Ctr9	CTR9 homolog, Paf1/RNA polymerase II complex component	7		cellular response to lipopolysaccharide			IDA		J:183965 	
MGI:88561	Ctsb	cathepsin B	14		decidualization	has the participant ectoplacental cone		IGI	MGI:88564 	J:43064 	
MGI:88561	Ctsb	cathepsin B	14		viral entry into host cell			IMP		J:221561 	
MGI:88563	Ctsg	cathepsin G	14		antibacterial humoral response			ISO	P08311 	J:164563 	
MGI:88563	Ctsg	cathepsin G	14		cellular response to lipopolysaccharide			ISO	P08311 	J:164563 	
MGI:88563	Ctsg	cathepsin G	14		defense response to fungus			IGI	MGI:2679229 	J:77597 	
MGI:88563	Ctsg	cathepsin G	14		defense response to fungus			IMP	MGI:2182170 	J:77597 	
MGI:88563	Ctsg	cathepsin G	14		defense response to Gram-negative bacterium			ISO	P08311 	J:164563 	
MGI:88563	Ctsg	cathepsin G	14		defense response to Gram-positive bacterium			IMP	MGI:2182170 	J:151389 	
MGI:88563	Ctsg	cathepsin G	14		neutrophil mediated killing of gram-positive bacterium	has the participant neutrophil		IMP	MGI:2182170 	J:151389 	
MGI:88563	Ctsg	cathepsin G	14		response to lipopolysaccharide			IGI	MGI:2679229 	J:77597 	
MGI:88563	Ctsg	cathepsin G	14		response to lipopolysaccharide			IMP	MGI:2182170 	J:77597 	
MGI:88564	Ctsl	cathepsin L	13		decidualization	has the participant ectoplacental cone		IGI	MGI:88561 	J:43064 	
MGI:1931256	Cubn	cubilin (intrinsic factor-cobalamin receptor)	2		response to bacterium			IEP		J:190322 	
MGI:1349658	Cul1	cullin 1	6		viral process			IEA	KW-0945 	J:60000 	
MGI:1914487	Cul4a	cullin 4A	8		viral process			IEA	KW-0945 	J:60000 	
MGI:1202881	Cuzd1	CUB and zona pellucida-like domains 1	7		female pregnancy			NAS		J:46397 	
MGI:1097153	Cx3cl1	chemokine (C-X3-C motif) ligand 1	8		cellular response to interferon-gamma			IBA	PTN000245709 	J:265628 	
MGI:1097153	Cx3cl1	chemokine (C-X3-C motif) ligand 1	8		regulation of lipopolysaccharide-mediated signaling pathway			ISO	P78423 	J:164563 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		cellular response to lipopolysaccharide	happens in microglial cell		IGI	P05067 	J:262355 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		innate immune response	happens in microglial cell		IC	GO:0071222 	J:262355 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		social behavior	happens in UBERON:0034920|happens in UBERON:0007023		IMP		J:211924 	
MGI:1201679	Cxadr	coxsackie virus and adenovirus receptor	16		defense response to virus			ISO	P78310 	J:164563 	
MGI:108068	Cxcl1	chemokine (C-X-C motif) ligand 1	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:108068	Cxcl1	chemokine (C-X-C motif) ligand 1	5		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P19875 	J:164563 	
MGI:108068	Cxcl1	chemokine (C-X-C motif) ligand 1	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:108068	Cxcl1	chemokine (C-X-C motif) ligand 1	5		killing of cells of other organism			ISO	P19875 	J:164563 	
MGI:108068	Cxcl1	chemokine (C-X-C motif) ligand 1	5		positive regulation of neutrophil mediated killing of fungus			IDA		J:213910 	
MGI:108068	Cxcl1	chemokine (C-X-C motif) ligand 1	5		response to molecule of bacterial origin			ISO	P19875 	J:164563 	
MGI:1340094	Cxcl2	chemokine (C-X-C motif) ligand 2	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:1340094	Cxcl2	chemokine (C-X-C motif) ligand 2	5		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P19876 	J:164563 	
MGI:1340094	Cxcl2	chemokine (C-X-C motif) ligand 2	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1340094	Cxcl2	chemokine (C-X-C motif) ligand 2	5		killing of cells of other organism			ISO	P19876 	J:164563 	
MGI:1340094	Cxcl2	chemokine (C-X-C motif) ligand 2	5		response to molecule of bacterial origin			IDA		J:170066 	
MGI:3037818	Cxcl3	chemokine (C-X-C motif) ligand 3	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:3037818	Cxcl3	chemokine (C-X-C motif) ligand 3	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1096868	Cxcl5	chemokine (C-X-C motif) ligand 5	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:1096868	Cxcl5	chemokine (C-X-C motif) ligand 5	5		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P80162 	J:164563 	
MGI:1096868	Cxcl5	chemokine (C-X-C motif) ligand 5	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1096868	Cxcl5	chemokine (C-X-C motif) ligand 5	5		cellular response to lipopolysaccharide			ISO	P80162 	J:164563 	
MGI:1096868	Cxcl5	chemokine (C-X-C motif) ligand 5	5		regulation of neutrophil mediated killing of gram-negative bacterium			IMP	MGI:4819800 	J:162629 	
MGI:1096868	Cxcl5	chemokine (C-X-C motif) ligand 5	5		response to lipopolysaccharide			IMP	MGI:4819800 	J:162629 	
MGI:1352449	Cxcl9	chemokine (C-X-C motif) ligand 9	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:1352449	Cxcl9	chemokine (C-X-C motif) ligand 9	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1352449	Cxcl9	chemokine (C-X-C motif) ligand 9	5		defense response to virus			IDA		J:143981 	
MGI:1352449	Cxcl9	chemokine (C-X-C motif) ligand 9	5		response to bacterium			IEP		J:190322 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P02778 	J:164563 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		cellular response to lipopolysaccharide			ISO	P02778 	J:205449 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		defense response to virus			IDA		J:143981 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		killing of cells of other organism			ISO	P02778 	J:164563 	
MGI:1352450	Cxcl10	chemokine (C-X-C motif) ligand 10	5		response to bacterium			IEP		J:190322 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P48061 	J:164563 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		germ cell development			IDA		J:84597 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		germ cell migration			IDA		J:84597 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		killing of cells of other organism			ISO	P48061 	J:164563 	
MGI:1888499	Cxcl13	chemokine (C-X-C motif) ligand 13	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:1888499	Cxcl13	chemokine (C-X-C motif) ligand 13	5		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	O43927 	J:164563 	
MGI:1888499	Cxcl13	chemokine (C-X-C motif) ligand 13	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1888499	Cxcl13	chemokine (C-X-C motif) ligand 13	5		defense response to bacterium			ISO	O43927 	J:164563 	
MGI:1888499	Cxcl13	chemokine (C-X-C motif) ligand 13	5		killing of cells of other organism			ISO	O43927 	J:164563 	
MGI:1888514	Cxcl14	chemokine (C-X-C motif) ligand 14	13		antimicrobial humoral immune response mediated by antimicrobial peptide			IDA		J:142889 	
MGI:1888514	Cxcl14	chemokine (C-X-C motif) ligand 14	13		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	O95715 	J:164563 	
MGI:1888514	Cxcl14	chemokine (C-X-C motif) ligand 14	13		killing of cells of other organism			IDA		J:142889 	
MGI:1888514	Cxcl14	chemokine (C-X-C motif) ligand 14	13		killing of cells of other organism			ISO	O95715 	J:164563 	
MGI:1339941	Cxcl15	chemokine (C-X-C motif) ligand 15	5		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000021269 	J:265628 	
MGI:1339941	Cxcl15	chemokine (C-X-C motif) ligand 15	5		cellular response to lipopolysaccharide			IBA	PTN000021269 	J:265628 	
MGI:1932682	Cxcl16	chemokine (C-X-C motif) ligand 16	11		cellular response to lipopolysaccharide			IDA		J:65117 	
MGI:1932682	Cxcl16	chemokine (C-X-C motif) ligand 16	11		response to interferon-gamma			ISO	Q9H2A7 	J:164563 	
MGI:109563	Cxcr4	chemokine (C-X-C motif) receptor 4	1		germ cell development			IMP	MGI:1934407 	J:84597 	
MGI:109563	Cxcr4	chemokine (C-X-C motif) receptor 4	1		germ cell migration			IMP	MGI:1934407 	J:84597 	
MGI:109563	Cxcr4	chemokine (C-X-C motif) receptor 4	1		regulation of viral process			ISO	RGD:620465 	J:155856 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		innate immune response			IMP		J:241355 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		innate immune response			ISO	P13498 	J:164563 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		positive regulation of defense response to bacterium			ISO	P13498 	J:164563 	
MGI:1316658	Cyba	cytochrome b-245, alpha polypeptide	8		positive regulation of toll-like receptor 2 signaling pathway			ISO	P13498 	J:164563 	
MGI:88574	Cybb	cytochrome b-245, beta polypeptide	X		innate immune response			IMP		J:241355 	
MGI:88574	Cybb	cytochrome b-245, beta polypeptide	X		innate immune response			ISO	P04839 	J:164563 	
MGI:2384959	Cybc1	cytochrome b 245 chaperone 1	11		innate immune response			IMP		J:241355 	
MGI:1921506	Cyld	CYLD lysine 63 deubiquitinase	8		innate immune response			ISO	Q9NQC7 	J:164563 	
MGI:88598	Cyp2b10	cytochrome P450, family 2, subfamily b, polypeptide 10	7		response to bacterium			IEP		J:190322 	
MGI:88607	Cyp2e1	cytochrome P450, family 2, subfamily e, polypeptide 1	7		response to bacterium			IEP		J:190322 	
MGI:88609	Cyp3a11	cytochrome P450, family 3, subfamily a, polypeptide 11	5		response to bacterium			IEP		J:190322 	
MGI:1930638	Cyp3a25	cytochrome P450, family 3, subfamily a, polypeptide 25	5		response to bacterium			IEP		J:190322 	
MGI:1858451	Cyp3a41a	cytochrome P450, family 3, subfamily a, polypeptide 41A	5		response to bacterium			IEP		J:190322 	
MGI:3714859	Cyp3a41b	cytochrome P450, family 3, subfamily a, polypeptide 41B	5		response to bacterium			IEP		J:190322 	
MGI:88582	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1	9		mating behavior			ISO	RGD:69325 	J:155856 	
MGI:2176159	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	6		male meiotic nuclear division			IMP	MGI:3039046 	J:108333 	
MGI:2176159	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1	6		spermatogenesis			IMP	MGI:3039046 	J:108333 	
MGI:1098274	Cyp27b1	cytochrome P450, family 27, subfamily b, polypeptide 1	10		response to interferon-gamma			ISO	O15528 	J:164563 	
MGI:1098274	Cyp27b1	cytochrome P450, family 27, subfamily b, polypeptide 1	10		response to lipopolysaccharide			ISO	O15528 	J:164563 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		gamete generation			IBA	PTN002774652 	J:265628 	
MGI:91842	D1Pas1	DNA segment, Chr 1, Pasteur Institute 1	1		spermatogenesis			IMP	MGI:4399403 	J:238859 	
MGI:1916851	Dab2ip	disabled 2 interacting protein	2		cellular response to lipopolysaccharide			IDA		J:159941 	
MGI:1916851	Dab2ip	disabled 2 interacting protein	2		cellular response to lipopolysaccharide			ISO	Q5VWQ8 	J:164563 	
MGI:1916851	Dab2ip	disabled 2 interacting protein	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1916851	Dab2ip	disabled 2 interacting protein	2		negative regulation of toll-like receptor 4 signaling pathway			ISO	Q5VWQ8 	J:164563 	
MGI:1277991	Dach1	dachshund family transcription factor 1	14		suckling behavior			IMP	MGI:2182311 	J:67361 	
MGI:101864	Dag1	dystroglycan 1	9		modulation by virus of host morphology or physiology			ISO	Q14118 	J:164563 	
MGI:101864	Dag1	dystroglycan 1	9		viral process			IEA	KW-0945 	J:60000 	
MGI:1916885	Dapk1	death associated protein kinase 1	13		cellular response to interferon-gamma			IMP		J:192858 	
MGI:1916885	Dapk1	death associated protein kinase 1	13		cellular response to interferon-gamma			ISO	P53355 	J:164563 	
MGI:1203520	Dapk3	death-associated protein kinase 3	10		cellular response to interferon-gamma			IMP		J:192858 	
MGI:1203520	Dapk3	death-associated protein kinase 3	10		cellular response to interferon-gamma			ISO	O43293 	J:164563 	
MGI:1917498	Dazap1	DAZ associated protein 1	10		germ cell development			IEA	IPR037366 	J:72247 	
MGI:1917498	Dazap1	DAZ associated protein 1	10		maternal placenta development	results in the development of decidua		IMP	MGI:4950677 	J:171493 	
MGI:1917498	Dazap1	DAZ associated protein 1	10		spermatogenesis			IBA	PTN001924359 	J:265628 	
MGI:1917498	Dazap1	DAZ associated protein 1	10		spermatogenesis	happens in testis		IMP	MGI:4950677 MGI:4950679 	J:171493 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		female meiosis II	happens in secondary oocyte		IMP		J:170300 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		germ cell development			IMP	MGI:2181904 	J:42612 J:87152 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		germ cell development	happens in germ cell of testis,results in the development of male germ cell		IMP	MGI:2181904 	J:104848 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		oocyte maturation	results in the maturation of secondary oocyte		IMP		J:170300 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		oogenesis			IEA	KW-0896 	J:60000 	
MGI:1342328	Dazl	deleted in azoospermia-like	17		spermatogenesis			IEA	KW-0744 	J:60000 	
MGI:2445220	Dcaf1	DDB1 and CUL4 associated factor 1	9		viral process			IEA	KW-0945 	J:60000 	
MGI:1925022	Dcst1	DC-STAMP domain containing 1	3		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1925022	Dcst1	DC-STAMP domain containing 1	3		negative regulation of type I interferon-mediated signaling pathway			ISO	Q5T197 	J:164563 	
MGI:1202384	Ddb1	damage specific DNA binding protein 1	19		interaction with symbiont			ISO	Q16531 	J:164563 	
MGI:1202384	Ddb1	damage specific DNA binding protein 1	19		positive regulation by virus of viral protein levels in host cell			ISO	Q16531 	J:164563 	
MGI:1202384	Ddb1	damage specific DNA binding protein 1	19		positive regulation of viral genome replication			ISO	Q16531 	J:164563 	
MGI:1202384	Ddb1	damage specific DNA binding protein 1	19		positive regulation of viral release from host cell			ISO	Q16531 	J:164563 	
MGI:1921291	Ddias	DNA damage-induced apoptosis suppressor	7		spermatid development	happens in spermatid		IMP		J:123623 	
MGI:1921997	Ddit4	DNA-damage-inducible transcript 4	10		defense response to virus			ISO	Q9NX09 	J:164563 	
MGI:1925528	Ddo	D-aspartate oxidase	10		insemination			IMP	MGI:3625623 	J:106267 	
MGI:99216	Ddr1	discoidin domain receptor family, member 1	17		embryo implantation	has the participant embryo|has the participant endometrium		IMP	MGI:2388024 	J:68368 	
MGI:99216	Ddr1	discoidin domain receptor family, member 1	17		female pregnancy			IEA	KW-0635 	J:60000 	
MGI:2144727	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	12		defense response to virus			IEA	KW-0051 	J:60000 	
MGI:2144727	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	12		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2144727	Ddx1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 1	12		response to virus			IMP		J:173994 	
MGI:103064	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	X		gamete generation			IBA	PTN002774652 	J:265628 	
MGI:103064	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	X		innate immune response			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	X		positive regulation of toll-like receptor 7 signaling pathway			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	X		positive regulation of toll-like receptor 8 signaling pathway			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	X		positive regulation of viral genome replication			ISO	O00571 	J:164563 	
MGI:103064	Ddx3x	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	X		response to virus			ISO	O00571 	J:164563 	
