MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:95407	Epo	erythropoietin	5		negative regulation of transcription by RNA polymerase II			ISO	P01588 	J:164563 	
MGI:95407	Epo	erythropoietin	5		positive regulation of transcription, DNA-templated			ISO	P01588 	J:164563 	
MGI:95407	Epo	erythropoietin	5		regulation of transcription by RNA polymerase II			IDA		J:127025 	
MGI:2143991	Epop	elongin BC and polycomb repressive complex 2 associated protein	11		regulation of transcription by RNA polymerase II			IDA		J:238487 	
MGI:2143991	Epop	elongin BC and polycomb repressive complex 2 associated protein	11		regulation of transcription by RNA polymerase II			IMP		J:238488 	
MGI:95410	Erbb2	erb-b2 receptor tyrosine kinase 2	11		positive regulation of transcription by RNA polymerase I			ISO	P04626 	J:164563 	
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase 4	1		positive regulation of transcription, DNA-templated			IMP		J:114489 	
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase 4	1		positive regulation of transcription, DNA-templated			ISO	Q15303 	J:164563 	
MGI:1890169	Erbin	Erbb2 interacting protein	13		negative regulation of NF-kappaB transcription factor activity			ISO	Q96RT1 	J:164563 	
MGI:95412	Ercc1	excision repair cross-complementing rodent repair deficiency, complementation group 1	7		positive regulation of transcription initiation from RNA polymerase II promoter	happens in liver		IMP		J:181994 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		positive regulation of transcription by RNA polymerase II			ISO	P18074 	J:164563 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		positive regulation of transcription, DNA-templated			IBA	PTN000158239 	J:265628 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		positive regulation of transcription, DNA-templated			ISO	P18074 	J:164563 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		transcription by RNA polymerase II			IBA	PTN000158239 	J:265628 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		transcription by RNA polymerase II			ISO	P18074 	J:164563 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		transcription elongation from RNA polymerase I promoter			IMP	MGI:2183949 	J:198536 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		positive regulation of transcription by RNA polymerase II			ISO	P19447 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		transcription by RNA polymerase II			IBA	PTN000138598 	J:265628 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		transcription by RNA polymerase II			ISO	P19447 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		transcription elongation from RNA polymerase I promoter			IMP		J:198536 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		transcription initiation from RNA polymerase II promoter			IBA	PTN000138598 	J:265628 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of DNA-templated transcription, elongation			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of transcription initiation from RNA polymerase II promoter	happens in liver		IGI	MGI:99135 	J:181994 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of transcription initiation from RNA polymerase II promoter	happens in liver		IMP	MGI:1932102 	J:181994 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		regulation of DNA-templated transcription, elongation			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		transcription elongation from RNA polymerase I promoter			IMP	MGI:1932102 	J:198536 	
MGI:107508	Ereg	epiregulin	5		mRNA transcription			ISO	O14944 	J:164563 	
MGI:107508	Ereg	epiregulin	5		negative regulation of transcription, DNA-templated			ISO	O14944 	J:164563 	
MGI:109637	Erf	Ets2 repressor factor	7		negative regulation of transcription by RNA polymerase II			ISO	P50548 	J:164563 	
MGI:109637	Erf	Ets2 repressor factor	7		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:109637	Erf	Ets2 repressor factor	7		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:95415	Erg	ETS transcription factor	16		positive regulation of transcription by RNA polymerase II			ISO	P11308 	J:164563 	
MGI:95415	Erg	ETS transcription factor	16		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95415	Erg	ETS transcription factor	16		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:2387613	Erlin1	ER lipid raft associated 1	19		SREBP signaling pathway			IBA	PTN000794169 	J:265628 	
MGI:2387613	Erlin1	ER lipid raft associated 1	19		SREBP signaling pathway			ISO	O75477 	J:164563 	
MGI:2387215	Erlin2	ER lipid raft associated 2	8		SREBP signaling pathway			IBA	PTN000794169 	J:265628 	
MGI:2387215	Erlin2	ER lipid raft associated 2	8		SREBP signaling pathway			ISO	O94905 	J:164563 	
MGI:1349436	Ern2	endoplasmic reticulum (ER) to nucleus signalling 2	7		negative regulation of transcription, DNA-templated			ISO	Q76MJ5 	J:164563 	
MGI:1349436	Ern2	endoplasmic reticulum (ER) to nucleus signalling 2	7		regulation of transcription, DNA-templated			IDA		J:57921 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		negative regulation of DNA-binding transcription factor activity			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		negative regulation of transcription by RNA polymerase II			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of DNA-binding transcription factor activity			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of RNA polymerase II transcriptional preinitiation complex assembly			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in uterus,regulates a function/process that happens in epithelial cell		IMP	MGI:2150897 	J:130045 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of transcription by RNA polymerase II			ISO	P03372 	J:71406 J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		positive regulation of transcription, DNA-templated			ISO	P03372 	J:164563 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		regulation of transcription, DNA-templated			IDA		J:94471 	
MGI:1352467	Esr1	estrogen receptor 1 (alpha)	10		transcription by RNA polymerase II			ISO	P03372 	J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of transcription by RNA polymerase II			ISO	Q92731 	J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		negative regulation of transcription by RNA polymerase II			ISO	RGD:2582 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of DNA-binding transcription factor activity			ISO	Q92731 	J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of transcription by RNA polymerase II			ISO	RGD:2582 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of transcription by RNA polymerase II			ISO	Q92731 	J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of transcription, DNA-templated			ISO	RGD:2582 	J:155856 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		positive regulation of transcription, DNA-templated			ISO	Q92731 	J:164563 	
MGI:109392	Esr2	estrogen receptor 2 (beta)	12		regulation of transcription, DNA-templated			IEA	IPR001628 IPR001723 IPR013088 IPR024178 	J:72247 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		negative regulation of transcription by RNA polymerase II	regulates Spp1		IDA		J:130865 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		positive regulation of transcription by RNA polymerase II	regulates Spp1		IDA		J:130865 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		positive regulation of transcription by RNA polymerase II			IMP		J:167144 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		positive regulation of transcription, DNA-templated			ISO	RGD:1583866 	J:155856 	
MGI:1346831	Esrra	estrogen related receptor, alpha	19		regulation of transcription, DNA-templated			IEA	IPR001628 IPR001723 IPR013088 IPR024178 IPR027289 	J:72247 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		negative regulation of transcription, DNA-templated			IDA		J:240273 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription by RNA polymerase II			IDA		J:140350 J:192962 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription involved in G1/S transition of mitotic cell cycle			IMP		J:238558 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription involved in G2/M transition of mitotic cell cycle			IMP		J:238558 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription, DNA-templated			IDA		J:161283 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		positive regulation of transcription, DNA-templated			IMP		J:188268 	
MGI:1346832	Esrrb	estrogen related receptor, beta	12		regulation of transcription, DNA-templated			ISO	O95718 	J:164563 	
MGI:1347056	Esrrg	estrogen-related receptor gamma	1		positive regulation of transcription by RNA polymerase II			IMP		J:210925 	
MGI:1347056	Esrrg	estrogen-related receptor gamma	1		positive regulation of transcription, DNA-templated			IDA		J:56623 J:114766 	
MGI:1347056	Esrrg	estrogen-related receptor gamma	1		regulation of transcription, DNA-templated			ISO	P62508 	J:164563 	
MGI:1347056	Esrrg	estrogen-related receptor gamma	1		regulation of transcription, DNA-templated			NAS		J:115157 	
MGI:1096388	Esx1	extraembryonic, spermatogenesis, homeobox 1	X		regulation of transcription by RNA polymerase II			IDA		J:154112 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II	regulates Atp2a3		IDA		J:79287 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II	regulates Kdr		IDA		J:82142 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II	regulates Kdr		IGI	MGI:109169 	J:82142 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription by RNA polymerase II			ISO	P14921 	J:164563 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		positive regulation of transcription, DNA-templated			ISO	P14921 	J:164563 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		pri-miRNA transcription by RNA polymerase II			ISO	P14921 	J:164563 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		regulation of transcription by RNA polymerase II			IDA		J:93835 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain	9		transcription by RNA polymerase II			ISO	P14921 	J:164563 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		negative regulation of transcription by RNA polymerase II			ISO	P15036 	J:164563 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		positive regulation of transcription by RNA polymerase II			ISO	RGD:1584977 	J:155856 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		positive regulation of transcription, DNA-templated			ISO	P15036 	J:164563 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:95456	Ets2	E26 avian leukemia oncogene 2, 3' domain	16		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:99254	Etv1	ets variant 1	12		positive regulation of transcription by RNA polymerase II			ISO	P50549 	J:164563 	
MGI:99254	Etv1	ets variant 1	12		positive regulation of transcription, DNA-templated			IDA		J:96156 	
MGI:99254	Etv1	ets variant 1	12		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:99254	Etv1	ets variant 1	12		regulation of transcription, DNA-templated			IEA	IPR000418 IPR006715 	J:72247 	
MGI:99254	Etv1	ets variant 1	12		transcription by RNA polymerase II			IEA	IPR032928 	J:72247 	
MGI:99253	Etv2	ets variant 2	7		BMP signaling pathway involved in mesodermal cell fate specification			IDA		J:155850 	
MGI:99253	Etv2	ets variant 2	7		positive regulation of transcription by RNA polymerase II	regulates NCBI_Gene:4312		IDA		J:210936 	
MGI:99253	Etv2	ets variant 2	7		positive regulation of transcription by RNA polymerase II			IGI	MGI:1101781 MGI:1341168 	J:108577 	
MGI:99253	Etv2	ets variant 2	7		positive regulation of transcription by RNA polymerase II	regulates NCBI_Gene:4312		IMP		J:210936 	
MGI:99253	Etv2	ets variant 2	7		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:99253	Etv2	ets variant 2	7		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:1350926	Etv3	ets variant 3	3		negative regulation of transcription by RNA polymerase II			IDA		J:76061 	
MGI:1350926	Etv3	ets variant 3	3		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:1350926	Etv3	ets variant 3	3		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:99423	Etv4	ets variant 4	11		positive regulation of transcription by RNA polymerase II	happens in alveolar macrophage,regulates a function/process that happens in alveolar macrophage,regulates a function/process that generates Mmp9		IMP		J:178303 	
MGI:99423	Etv4	ets variant 4	11		positive regulation of transcription by RNA polymerase II			ISO	P43268 	J:164563 	
MGI:99423	Etv4	ets variant 4	11		positive regulation of transcription, DNA-templated			IDA		J:96156 	
MGI:99423	Etv4	ets variant 4	11		positive regulation of transcription, DNA-templated			IPI	Q61069 	J:96156 	
MGI:99423	Etv4	ets variant 4	11		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:99423	Etv4	ets variant 4	11		regulation of transcription, DNA-templated			IEA	IPR000418 IPR006715 	J:72247 	
MGI:1096867	Etv5	ets variant 5	16		positive regulation of transcription by RNA polymerase II			ISO	P41161 	J:164563 	
MGI:1096867	Etv5	ets variant 5	16		positive regulation of transcription, DNA-templated			IDA		J:96156 	
MGI:1096867	Etv5	ets variant 5	16		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:1096867	Etv5	ets variant 5	16		regulation of transcription, DNA-templated			IEA	IPR000418 IPR006715 	J:72247 	
MGI:109336	Etv6	ets variant 6	6		negative regulation of transcription by RNA polymerase II			ISO	P41212 	J:164563 	
MGI:109336	Etv6	ets variant 6	6		positive regulation of transcription by RNA polymerase II	regulates Fli1		IDA		J:124285 	
MGI:109336	Etv6	ets variant 6	6		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:109336	Etv6	ets variant 6	6		regulation of transcription, DNA-templated			IDA		J:81403 	
MGI:95461	Evx1	even-skipped homeobox 1	6		positive regulation of transcription by RNA polymerase II			IDA		J:1622 	
MGI:95461	Evx1	even-skipped homeobox 1	6		regulation of transcription from RNA polymerase II promoter involved in ventral spinal cord interneuron specification	regulates a function/process that happens in future spinal cord,regulates a function/process that happens in interneuron		IMP	MGI:2182858 	J:70192 	
MGI:95461	Evx1	even-skipped homeobox 1	6		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:95462	Evx2	even-skipped homeobox 2	2		regulation of transcription, DNA-templated			IEA	IPR017970 	J:72247 	
MGI:99960	Ewsr1	Ewing sarcoma breakpoint region 1	11		regulation of transcription, DNA-templated			IEA	IPR034870 	J:72247 	
MGI:1355319	Exosc9	exosome component 9	3		positive regulation of transcription by RNA polymerase II			ISO	RGD:1307888 	J:155856 	
MGI:1355322	Exosc10	exosome component 10	4		negative regulation of telomere maintenance via telomerase			ISO	Q01780 	J:164563 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of transcription by RNA polymerase II	regulates Neurod1|regulates Neurog1		IGI	MGI:102780 	J:184001 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of transcription by RNA polymerase II	regulates Fgf8		IGI	MGI:102780 	J:172023 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of transcription, DNA-templated			IDA		J:129070 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		chromatin silencing at telomere			IGI	P38827 	J:41121 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		establishment of chromatin silencing			IDA		J:142192 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		negative regulation of transcription by RNA polymerase II			IDA		J:142192 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		negative regulation of transcription by RNA polymerase II			IMP		J:148710 	
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit	11		positive regulation of transcription by RNA polymerase II			ISO	RGD:1305028 	J:155856 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		chromatin silencing at telomere			ISO	Q15910 	J:164563 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of DNA-binding transcription factor activity	happens in basal cell of epidermis,regulates a function/process that happens in basal cell of epidermis		IGI	MGI:102858 	J:218234 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription by RNA polymerase II	regulates Sfrp1,regulates Fas		IDA		J:202816 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription by RNA polymerase II			ISO	RGD:1595860 	J:155856 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription by RNA polymerase II			ISO	Q15910 	J:164563 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription elongation from RNA polymerase II promoter	regulates Cdkn2a|regulates Cdkn2b		IMP	MGI:2661097 	J:148710 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		negative regulation of transcription, DNA-templated			ISO	Q15910 	J:164563 	
MGI:107940	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	6		regulation of transcription by RNA polymerase II	happens in skeletal muscle satellite cell		IMP	MGI:2661097 MGI:3574960 	J:171612 	
MGI:98931	Ezr	ezrin	17		negative regulation of transcription by RNA polymerase II			ISO	P15311 	J:164563 	
MGI:101802	F2r	coagulation factor II (thrombin) receptor	13		positive regulation of transcription, DNA-templated			ISO	P25116 	J:164563 	
MGI:101910	F2rl1	coagulation factor II (thrombin) receptor-like 1	13		positive regulation of transcription by RNA polymerase II			ISO	P55085 	J:164563 	
MGI:1914763	Faap20	Fanconi anemia core complex associated protein 20	4		translesion synthesis			ISO	Q6NZ36 	J:164563 	
MGI:88038	Fabp4	fatty acid binding protein 4, adipocyte	3		negative regulation of transcription, DNA-templated			IMP	MGI:2148887 	J:98564 	
MGI:109324	Fadd	Fas (TNFRSF6)-associated via death domain	7		positive regulation of transcription by RNA polymerase II			ISO	Q13158 	J:164563 	
MGI:109419	Faf1	Fas-associated factor 1	4		cytoplasmic sequestering of NF-kappaB			ISO	Q9UNN5 	J:164563 	
MGI:1916890	Fam83g	family with sequence similarity 83, member G	11		BMP signaling pathway			ISO	A6ND36 	J:164563 	
MGI:2442910	Fam129b	family with sequence similarity 129, member B	2		negative regulation of DNA biosynthetic process			ISO	Q96TA1 	J:164563 	
MGI:2442910	Fam129b	family with sequence similarity 129, member B	2		negative regulation of transcription, DNA-templated			ISO	Q96TA1 	J:164563 	
MGI:2442910	Fam129b	family with sequence similarity 129, member B	2		positive regulation of transcription, DNA-templated			ISO	Q96TA1 	J:164563 	
MGI:2684939	Fam170a	family with sequence similarity 170, member A	18		positive regulation of transcription, DNA-templated			IBA	PTN002128032 	J:265628 	
MGI:2684939	Fam170a	family with sequence similarity 170, member A	18		positive regulation of transcription, DNA-templated			IDA		J:196430 	
MGI:2684939	Fam170a	family with sequence similarity 170, member A	18		positive regulation of transcription, DNA-templated			ISO	A1A519 	J:164563 	
MGI:2684939	Fam170a	family with sequence similarity 170, member A	18		transcription by RNA polymerase II			IBA	PTN002128032 	J:265628 	
MGI:2684939	Fam170a	family with sequence similarity 170, member A	18		transcription by RNA polymerase II			IDA		J:196430 	
MGI:2684939	Fam170a	family with sequence similarity 170, member A	18		transcription by RNA polymerase II			ISO	A1A519 	J:164563 	
MGI:1915925	Fam172a	family with sequence similarity 172, member A	13		chromatin silencing by small RNA			IBA	PTN001085504 	J:265628 	
MGI:1914488	Fam220a	family with sequence similarity 220, member A	5		negative regulation of transcription by RNA polymerase II			IBA	PTN001278149 	J:265628 	
MGI:1914488	Fam220a	family with sequence similarity 220, member A	5		negative regulation of transcription by RNA polymerase II	regulates Stat3		IPI	Q06180 	J:223391 	
MGI:1341823	Fanca	Fanconi anemia, complementation group A	8		regulation of DNA-binding transcription factor activity			IMP	MGI:2674094 	J:210175 	
MGI:2448480	Fancd2	Fanconi anemia, complementation group D2	6		regulation of DNA-binding transcription factor activity			IMP	MGI:2673422 	J:210175 	
MGI:1914180	Fank1	fibronectin type 3 and ankyrin repeat domains 1	7		positive regulation of DNA-binding transcription factor activity			ISO	Q8TC84 	J:164563 	
MGI:1914180	Fank1	fibronectin type 3 and ankyrin repeat domains 1	7		positive regulation of transcription, DNA-templated			ISO	Q8TC84 	J:164563 	
MGI:99255	Fasl	Fas ligand (TNF superfamily, member 6)	1		negative regulation of transcription by RNA polymerase II			ISO	P48023 	J:164563 	
MGI:1346091	Fbln5	fibulin 5	12		negative regulation of transcription by RNA polymerase II			IMP		J:143146 	
MGI:1346091	Fbln5	fibulin 5	12		positive regulation of transcription by RNA polymerase II			IMP		J:143146 	
MGI:95489	Fbn1	fibrillin 1	2		sequestering of BMP in extracellular matrix			IMP		J:165256 	
MGI:95492	Fbp1	fructose bisphosphatase 1	13		negative regulation of transcription by RNA polymerase II			ISO	P09467 	J:164563 	
MGI:1915681	Fbxl15	F-box and leucine-rich repeat protein 15	19		positive regulation of BMP signaling pathway			ISO	Q9H469 	J:164563 	
MGI:2146220	Fbxo4	F-box protein 4	15		positive regulation of telomere maintenance via telomerase			ISO	Q9UKT5 	J:164563 	
MGI:2144023	Fbxw11	F-box and WD-40 domain protein 11	11		negative regulation of transcription, DNA-templated			ISO	Q9UKB1 	J:164563 	
MGI:2144023	Fbxw11	F-box and WD-40 domain protein 11	11		positive regulation of transcription, DNA-templated			IMP		J:166433 	
MGI:95499	Fcgr2b	Fc receptor, IgG, low affinity IIb	1		positive regulation of DNA-binding transcription factor activity	happens in neuron of cerebral cortex,is a part of cellular response to amyloid-beta,regulates a function/process that happens in neuron of cerebral cortex		IMP		J:201623 	
MGI:1915484	Fcor	Foxo1 corepressor	8		negative regulation of transcription, DNA-templated			IDA		J:184684 	
MGI:1916071	Fcsk	fucose kinase	8		GDP-L-fucose salvage			IBA	PTN000794962 	J:265628 	
MGI:1916071	Fcsk	fucose kinase	8		GDP-L-fucose salvage			ISO	Q8N0W3 	J:164563 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			IBA	PTN000121751 	J:265628 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			IDA		J:107071 J:117517 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			IMP		J:31650 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			IMP	MGI:1858114 	J:135776 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			IMP	MGI:2384729 	J:52058 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			ISO	RGD:1307556 	J:155856 	
MGI:95513	Fech	ferrochelatase	18		heme biosynthetic process			TAS		J:78345 	
MGI:95513	Fech	ferrochelatase	18		porphyrin-containing compound biosynthetic process			IMP	MGI:2384729 	J:78345 	
MGI:105917	Fer	fer (fms/fps related) protein kinase	17		positive regulation of NF-kappaB transcription factor activity			ISO	P16591 	J:164563 	
MGI:2150010	Ferd3l	Fer3 like bHLH transcription factor	12		negative regulation of transcription by RNA polymerase II			IDA		J:78770 	
MGI:2150010	Ferd3l	Fer3 like bHLH transcription factor	12		negative regulation of transcription, DNA-templated			IMP		J:78770 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		positive regulation of transcription by RNA polymerase II			ISO	RGD:628860 	J:155856 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		positive regulation of transcription, DNA-templated			ISO	RGD:628860 	J:155856 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		regulation of serotonin biosynthetic process			NAS		J:237675 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		regulation of transcription by RNA polymerase II			IBA	PTN000218930 	J:265628 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		regulation of transcription by RNA polymerase II	regulates transcription of Gch1|regulates transcription of Gchfr|regulates transcription of Qdpr		NAS		J:237675 	
MGI:2449712	Fev	FEV transcription factor, ETS family member	1		regulation of transcription, DNA-templated			IEA	IPR000418 	J:72247 	
MGI:1920441	Fezf1	Fez family zinc finger 1	6		negative regulation of transcription by RNA polymerase II			IMP		J:160292 	
MGI:1920441	Fezf1	Fez family zinc finger 1	6		positive regulation of transcription, DNA-templated			IMP		J:160292 	
MGI:1859823	Fezf2	Fez family zinc finger 2	14		negative regulation of transcription by RNA polymerase II			IDA		J:160292 	
MGI:1859823	Fezf2	Fez family zinc finger 2	14		positive regulation of transcription, DNA-templated			IMP		J:160292 	
MGI:1859823	Fezf2	Fez family zinc finger 2	14		regulation of transcription, DNA-templated			IBA	PTN001227002 	J:265628 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of transcription by RNA polymerase II	regulates Sdc1		IGI	MGI:97168 	J:36231 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of transcription by RNA polymerase II			ISO	P05230 	J:164563 	
MGI:95515	Fgf1	fibroblast growth factor 1	18		positive regulation of transcription, DNA-templated			TAS		J:169941 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of DNA biosynthetic process			ISO	P09038 	J:164563 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II			IDA		J:39349 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II	regulates a function/process that happens in stem cell		IDA		J:56303 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II	regulates Sdc1		IGI	MGI:97168 	J:36231 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription by RNA polymerase II			ISO	P09038 	J:164563 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription, DNA-templated			ISO	P09038 	J:164563 	
MGI:95516	Fgf2	fibroblast growth factor 2	3		positive regulation of transcription, DNA-templated			TAS		J:169941 	
MGI:95518	Fgf4	fibroblast growth factor 4	7		positive regulation of transcription by RNA polymerase II	regulates Msx1		IDA		J:47321 	
MGI:95518	Fgf4	fibroblast growth factor 4	7		positive regulation of transcription by RNA polymerase II	regulates Sdc1		IGI	MGI:97168 	J:36231 	
