MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:95412	Ercc1	excision repair cross-complementing rodent repair deficiency, complementation group 1	7		UV-damage excision repair			IBA	PTN000297520 	J:265628 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		DNA repair			IMP	MGI:2183949 	J:76608 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		nucleotide-excision repair			IMP	MGI:2183949 	J:76608 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		nucleotide-excision repair	happens in skin		IMP	MGI:2183949 	J:48256 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		nucleotide-excision repair			ISO	P18074 	J:73065 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		nucleotide-excision repair, DNA duplex unwinding			IBA	PTN000158239 	J:265628 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		nucleotide-excision repair, DNA incision			IBA	PTN000158239 	J:265628 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		nucleotide-excision repair, DNA incision			ISO	P18074 	J:164563 	
MGI:95413	Ercc2	excision repair cross-complementing rodent repair deficiency, complementation group 2	7		transcription-coupled nucleotide-excision repair			ISO	P18074 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		DNA repair			ISO	P19447 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		nucleotide-excision repair			ISO	P19447 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		nucleotide-excision repair, DNA duplex unwinding			ISO	P19447 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		nucleotide-excision repair, DNA incision			IBA	PTN000138598 	J:265628 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		nucleotide-excision repair, DNA incision			ISO	P19447 	J:164563 	
MGI:95414	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	18		transcription-coupled nucleotide-excision repair			ISO	P19447 	J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		DNA repair	happens in embryo,happens in fibroblast		IMP	MGI:3028660 	J:87684 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		DNA repair			ISO	Q92889 	J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		double-strand break repair via homologous recombination			IBA	PTN000015911 	J:265628 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		double-strand break repair via homologous recombination			ISO	Q92889 	J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		double-strand break repair via nonhomologous end joining			ISO	Q92889 	J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		nucleotide-excision repair			ISO	Q92889 	J:60251 J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		nucleotide-excision repair involved in interstrand cross-link repair			IBA	PTN000015911 	J:265628 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		nucleotide-excision repair, DNA incision			ISO	Q92889 	J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		nucleotide-excision repair, DNA incision, 3'-to lesion			ISO	Q92889 	J:164563 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		nucleotide-excision repair, DNA incision, 5'-to lesion			IBA	PTN000015911 	J:265628 	
MGI:1354163	Ercc4	excision repair cross-complementing rodent repair deficiency, complementation group 4	16		nucleotide-excision repair, DNA incision, 5'-to lesion			ISO	Q92889 	J:164563 	
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	1		DNA repair			IMP	MGI:3043589 	J:89911 	
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	1		nucleotide-excision repair	happens in fibroblast		IMP	MGI:2182793 	J:53756 	
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	1		nucleotide-excision repair			ISO	P28715 	J:164563 	
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	1		nucleotide-excision repair, DNA incision, 3'-to lesion			IBA	PTN000792422 	J:265628 	
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	1		nucleotide-excision repair, DNA incision, 3'-to lesion			ISO	P28715 	J:164563 	
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5	1		transcription-coupled nucleotide-excision repair			ISO	P28715 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		base-excision repair			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		DNA repair	happens in liver		IGI	MGI:1097693 	J:122881 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		DNA repair	happens in liver|happens in spleen|happens in metanephros		IGI	MGI:1097693 	J:125672 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		DNA repair			IMP	MGI:1932102 	J:63469 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		DNA repair			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		double-strand break repair via classical nonhomologous end joining			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		negative regulation of double-strand break repair via nonhomologous end joining			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of DNA repair			ISO	P0DP91 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of DNA repair			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		positive regulation of double-strand break repair via homologous recombination			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		pyrimidine dimer repair			IMP	MGI:1932102 	J:40211 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		single strand break repair			ISO	Q03468 	J:164563 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		transcription-coupled nucleotide-excision repair			IBA	PTN001326493 	J:265628 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		transcription-coupled nucleotide-excision repair			IMP	MGI:1932102 	J:40211 J:81189 	
MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	14		transcription-coupled nucleotide-excision repair			ISO	Q03468 	J:164563 	
MGI:1923501	Ercc6l2	excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2	13		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1923501	Ercc6l2	excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2	13		interstrand cross-link repair			ISO	Q5T890 	J:164563 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		double-strand break repair via classical nonhomologous end joining			ISO	Q13216 	J:164563 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		nucleotide-excision repair			ISO	Q13216 	J:164563 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		positive regulation of DNA repair			IBA	PTN000523156 	J:265628 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		positive regulation of DNA repair			ISO	Q13216 	J:164563 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		single strand break repair			ISO	Q13216 	J:164563 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		transcription-coupled nucleotide-excision repair			IBA	PTN000523156 	J:265628 	
MGI:1919241	Ercc8	excision repaiross-complementing rodent repair deficiency, complementation group 8	13		transcription-coupled nucleotide-excision repair			ISO	Q13216 	J:73065 	
MGI:1919238	Esco2	establishment of sister chromatid cohesion N-acetyltransferase 2	14		double-strand break repair			IMP	MGI:5308063 	J:197587 	
MGI:1915395	Etaa1	Ewing tumor-associated antigen 1	11		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1922485	Exd2	exonuclease 3'-5' domain containing 2	12		DNA double-strand break processing			ISO	Q9NVH0 	J:164563 	
MGI:1922485	Exd2	exonuclease 3'-5' domain containing 2	12		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1922485	Exd2	exonuclease 3'-5' domain containing 2	12		double-strand break repair			ISO	Q9NVH0 	J:164563 	
MGI:1922485	Exd2	exonuclease 3'-5' domain containing 2	12		double-strand break repair via homologous recombination			ISO	Q9NVH0 	J:164563 	
MGI:1349427	Exo1	exonuclease 1	1		DNA repair			IEA	IPR006084 IPR006085 IPR032641 	J:72247 	
MGI:1349427	Exo1	exonuclease 1	1		DNA repair			IEA	KW-0228 KW-0234 	J:60000 	
MGI:1349427	Exo1	exonuclease 1	1		mismatch repair			IBA	PTN000118621 	J:265628 	
MGI:1349427	Exo1	exonuclease 1	1		mismatch repair			ISO	Q9UQ84 	J:164563 	
MGI:1920422	Exo5	exonuclease 5	4		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1920422	Exo5	exonuclease 5	4		interstrand cross-link repair			IBA	PTN000375008 	J:265628 	
MGI:1920422	Exo5	exonuclease 5	4		interstrand cross-link repair			ISO	Q9H790 	J:164563 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		DNA repair			IEA	KW-0234 	J:60000 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		double-strand break repair			ISO	Q99502 	J:164563 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of DNA repair			IBA	PTN000022641 	J:265628 	
MGI:109344	Eya1	EYA transcriptional coactivator and phosphatase 1	1		positive regulation of DNA repair			ISO	Q99502 	J:164563 	
MGI:109341	Eya2	EYA transcriptional coactivator and phosphatase 2	2		DNA repair			IEA	KW-0234 	J:60000 	
MGI:109341	Eya2	EYA transcriptional coactivator and phosphatase 2	2		positive regulation of DNA repair			IBA	PTN000022641 	J:265628 	
MGI:109339	Eya3	EYA transcriptional coactivator and phosphatase 3	4		DNA repair			IEA	KW-0234 	J:60000 	
MGI:109339	Eya3	EYA transcriptional coactivator and phosphatase 3	4		double-strand break repair			ISO	Q99504 	J:164563 	
MGI:109339	Eya3	EYA transcriptional coactivator and phosphatase 3	4		positive regulation of DNA repair			IBA	PTN000022641 	J:265628 	
MGI:109339	Eya3	EYA transcriptional coactivator and phosphatase 3	4		positive regulation of DNA repair			ISO	Q99504 	J:164563 	
MGI:1337104	Eya4	EYA transcriptional coactivator and phosphatase 4	10		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1337104	Eya4	EYA transcriptional coactivator and phosphatase 4	10		positive regulation of DNA repair			IBA	PTN000022641 	J:265628 	
MGI:1914763	Faap20	Fanconi anemia core complex associated protein 20	4		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1914763	Faap20	Fanconi anemia core complex associated protein 20	4		interstrand cross-link repair			ISO	Q6NZ36 	J:164563 	
MGI:1914763	Faap20	Fanconi anemia core complex associated protein 20	4		translesion synthesis			ISO	Q6NZ36 	J:164563 	
MGI:2142208	Faap24	Fanconi anemia core complex associated protein 24	7		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2142208	Faap24	Fanconi anemia core complex associated protein 24	7		interstrand cross-link repair			IEA	IPR026985 	J:72247 	
MGI:1919135	Faap100	Fanconi anemia core complex associated protein 100	11		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1919135	Faap100	Fanconi anemia core complex associated protein 100	11		interstrand cross-link repair			IEA	IPR029251 	J:72247 	
MGI:2442372	Fam168a	family with sequence similarity 168, member A	7		positive regulation of base-excision repair			IBA	PTN002839836 	J:265628 	
MGI:2442372	Fam168a	family with sequence similarity 168, member A	7		positive regulation of base-excision repair			ISO	Q92567 	J:164563 	
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7		DNA repair			ISO	Q9Y2M0 	J:164563 	
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7		double-strand break repair via homologous recombination			ISO	Q9Y2M0 	J:164563 	
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7		interstrand cross-link repair			IBA	PTN000405526 	J:265628 	
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7		interstrand cross-link repair			ISO	Q9Y2M0 	J:164563 	
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7		nucleotide-excision repair			ISO	Q9Y2M0 	J:164563 	
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease 1	7		nucleotide-excision repair, DNA incision			ISO	Q9Y2M0 	J:164563 	
MGI:1341823	Fanca	Fanconi anemia, complementation group A	8		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1341823	Fanca	Fanconi anemia, complementation group A	8		interstrand cross-link repair			IEA	IPR003516 	J:72247 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		interstrand cross-link repair			IEA	IPR033333 	J:72247 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		negative regulation of double-strand break repair via homologous recombination			IBA	PTN002408105 	J:265628 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		negative regulation of double-strand break repair via homologous recombination			IGI	MGI:2156841 	J:223244 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		positive regulation of double-strand break repair via homologous recombination			IBA	PTN002408105 	J:265628 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		positive regulation of double-strand break repair via homologous recombination			IGI	MGI:1328362 	J:223244 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		replication-born double-strand break repair via sister chromatid exchange			IBA	PTN002408105 	J:265628 	
MGI:2448558	Fancb	Fanconi anemia, complementation group B	X		replication-born double-strand break repair via sister chromatid exchange			IMP		J:223244 	
MGI:95480	Fancc	Fanconi anemia, complementation group C	13		DNA repair			IEA	KW-0234 	J:60000 	
MGI:95480	Fancc	Fanconi anemia, complementation group C	13		interstrand cross-link repair			IEA	IPR000686 	J:72247 	
MGI:95480	Fancc	Fanconi anemia, complementation group C	13		nucleotide-excision repair			IBA	PTN000423656 	J:265628 	
MGI:95480	Fancc	Fanconi anemia, complementation group C	13		nucleotide-excision repair			IMP	MGI:1858041 	J:61512 	
MGI:2448480	Fancd2	Fanconi anemia, complementation group D2	6		DNA repair			IEA	IPR029448 	J:72247 	
MGI:2448480	Fancd2	Fanconi anemia, complementation group D2	6		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2448480	Fancd2	Fanconi anemia, complementation group D2	6		double-strand break repair involved in meiotic recombination			IBA	PTN000788426 	J:265628 	
MGI:2448480	Fancd2	Fanconi anemia, complementation group D2	6		interstrand cross-link repair			IBA	PTN000788426 	J:265628 	
MGI:3689889	Fancf	Fanconi anemia, complementation group F	7		DNA repair			IEA	KW-0234 	J:60000 	
MGI:3689889	Fancf	Fanconi anemia, complementation group F	7		interstrand cross-link repair			IEA	IPR035428 	J:72247 	
MGI:1926471	Fancg	Fanconi anemia, complementation group G	4		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1926471	Fancg	Fanconi anemia, complementation group G	4		interstrand cross-link repair			IEA	IPR039684 	J:72247 	
MGI:2384790	Fanci	Fanconi anemia, complementation group I	7		DNA repair			IEA	IPR026171 	J:72247 	
MGI:2384790	Fanci	Fanconi anemia, complementation group I	7		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1914280	Fancl	Fanconi anemia, complementation group L	11		DNA repair			ISO	Q9NW38 	J:164563 	
MGI:1914280	Fancl	Fanconi anemia, complementation group L	11		interstrand cross-link repair			IEA	IPR026848 	J:72247 	
MGI:2442306	Fancm	Fanconi anemia, complementation group M	12		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2442306	Fancm	Fanconi anemia, complementation group M	12		double-strand break repair via synthesis-dependent strand annealing			IBA	PTN000361481 	J:265628 	
MGI:2442306	Fancm	Fanconi anemia, complementation group M	12		interstrand cross-link repair			IBA	PTN000361481 	J:265628 	
MGI:1354699	Fbh1	F-box DNA helicase 1	2		DNA repair			IBA	PTN000116141 	J:265628 	
MGI:1354699	Fbh1	F-box DNA helicase 1	2		double-strand break repair via homologous recombination			IBA	PTN000116269 	J:265628 	
MGI:1354699	Fbh1	F-box DNA helicase 1	2		negative regulation of double-strand break repair via homologous recombination			IMP		J:209337 	
MGI:1354699	Fbh1	F-box DNA helicase 1	2		negative regulation of double-strand break repair via homologous recombination			ISO	Q8NFZ0 	J:164563 	
MGI:1354699	Fbh1	F-box DNA helicase 1	2		recombinational repair			IBA	PTN000116141 	J:265628 	
MGI:1354743	Fbxo6	F-box protein 6	4		DNA repair			IEA	KW-0234 	J:60000 	
MGI:102779	Fen1	flap structure specific endonuclease 1	19		DNA repair			IMP	MGI:2670036 	J:84556 	
MGI:1099809	Fgf10	fibroblast growth factor 10	13		positive regulation of DNA repair			ISO	O15520 	J:164563 	
MGI:95530	Fh1	fumarate hydratase 1	1		DNA repair			IEA	KW-0234 	J:60000 	
MGI:95530	Fh1	fumarate hydratase 1	1		positive regulation of double-strand break repair via nonhomologous end joining			ISO	P07954 	J:164563 	
MGI:1890647	Fign	fidgetin	2		regulation of double-strand break repair via homologous recombination			IBA	PTN000553645 	J:265628 	
MGI:1890648	Fignl1	fidgetin-like 1	11		regulation of double-strand break repair via homologous recombination			IBA	PTN000553645 	J:265628 	
MGI:1890648	Fignl1	fidgetin-like 1	11		regulation of double-strand break repair via homologous recombination			ISO	Q6PIW4 	J:164563 	
MGI:3646919	Fignl2	fidgetin-like 2	15		regulation of double-strand break repair via homologous recombination			IBA	PTN000553645 	J:265628 	
MGI:1859252	Fmn2	formin 2	1		positive regulation of double-strand break repair			ISO	Q9NZ56 	J:164563 	
MGI:1347487	Foxm1	forkhead box M1	6		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1347487	Foxm1	forkhead box M1	6		positive regulation of double-strand break repair			IMP		J:118161 	
MGI:1347487	Foxm1	forkhead box M1	6		positive regulation of double-strand break repair			ISO	Q08050 	J:164563 	
MGI:1347093	Fto	fat mass and obesity associated	8		DNA dealkylation involved in DNA repair			IDA		J:141150 	
MGI:1347093	Fto	fat mass and obesity associated	8		DNA dealkylation involved in DNA repair			ISO	Q9C0B1 	J:164563 	
MGI:1926790	Fzr1	fizzy and cell division cycle 20 related 1	10		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2443149	Gen1	GEN1, Holliday junction 5' flap endonuclease	12		DNA repair			IEA	IPR006084 IPR006085 	J:72247 	
MGI:2443149	Gen1	GEN1, Holliday junction 5' flap endonuclease	12		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2443149	Gen1	GEN1, Holliday junction 5' flap endonuclease	12		double-strand break repair via homologous recombination			ISO	Q17RS7 	J:164563 	
MGI:2181461	Ggn	gametogenetin	7		double-strand break repair			IMP	MGI:5503309 	J:199404 	
MGI:1921019	Gins2	GINS complex subunit 2 (Psf2 homolog)	8		double-strand break repair via break-induced replication			IBA	PTN000299327 	J:265628 	
MGI:1923847	Gins4	GINS complex subunit 4 (Sld5 homolog)	8		double-strand break repair via break-induced replication			IBA	PTN000476383 	J:265628 	
MGI:3647286	Gm5136	predicted gene 5136	10		DNA repair			IBA	PTN000045567 	J:265628 	
MGI:3647286	Gm5136	predicted gene 5136	10		double-strand break repair			IBA	PTN000045567 	J:265628 	
MGI:5141896	Gm20431	predicted gene 20431	2		postreplication repair			IBA	PTN000629507 	J:265628 	
MGI:5547779	Gm28043	predicted gene, 28043	17		double-strand break repair			IBA	PTN001030724 	J:265628 	
MGI:5662778	Gm42641	predicted gene 42641	9		DNA repair			IBA	PTN002408403 	J:265628 	
MGI:1277216	Gtf2h1	general transcription factor II H, polypeptide 1	7		DNA repair			IBA	PTN000304482 	J:265628 	
MGI:1277216	Gtf2h1	general transcription factor II H, polypeptide 1	7		nucleotide-excision repair			IEA	IPR027079 	J:72247 	
MGI:1345669	Gtf2h2	general transcription factor II H, polypeptide 2	13		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1345669	Gtf2h2	general transcription factor II H, polypeptide 2	13		DNA repair			IEA	IPR004595 	J:72247 	
MGI:1345669	Gtf2h2	general transcription factor II H, polypeptide 2	13		nucleotide-excision repair			IBA	PTN000294370 	J:265628 	
MGI:1277143	Gtf2h3	general transcription factor IIH, polypeptide 3	5		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1277143	Gtf2h3	general transcription factor IIH, polypeptide 3	5		nucleotide-excision repair			IBA	PTN000302934 	J:265628 	
MGI:1338799	Gtf2h4	general transcription factor II H, polypeptide 4	17		DNA repair			IEA	KW-0234 	J:60000 	
MGI:1338799	Gtf2h4	general transcription factor II H, polypeptide 4	17		nucleotide-excision repair			IBA	PTN000322344 	J:265628 	
MGI:107227	Gtf2h5	general transcription factor IIH, polypeptide 5	17		DNA repair			IEA	KW-0234 	J:60000 	
MGI:107227	Gtf2h5	general transcription factor IIH, polypeptide 5	17		nucleotide-excision repair			IBA	PTN002005445 	J:265628 	
MGI:107227	Gtf2h5	general transcription factor IIH, polypeptide 5	17		nucleotide-excision repair	happens in fibroblast		IMP	MGI:5514340 	J:200022 	
MGI:107227	Gtf2h5	general transcription factor IIH, polypeptide 5	17		nucleotide-excision repair			ISO	Q6ZYL4 	J:73065 	
MGI:107227	Gtf2h5	general transcription factor IIH, polypeptide 5	17		nucleotide-excision repair, preincision complex assembly			IBA	PTN002005445 	J:265628 	
MGI:107227	Gtf2h5	general transcription factor IIH, polypeptide 5	17		nucleotide-excision repair, preincision complex assembly			IMP	MGI:5514340 	J:200022 	
MGI:2448458	H2aw	H2A.W histone	11		UV-damage excision repair			ISO	Q7L7L0 	J:164563 	
MGI:102688	H2ax	H2A.X variant histone	9		DNA repair			IDA		J:92518 	
MGI:102688	H2ax	H2A.X variant histone	9		DNA repair			IMP	MGI:2156048 	J:76360 	
MGI:102688	H2ax	H2A.X variant histone	9		double-strand break repair via homologous recombination			IMP	MGI:2156048 	J:76360 	
MGI:1931221	Hdac9	histone deacetylase 9	12		DNA repair			IGI	MGI:1890508 	J:174530 	
MGI:2158340	Hdac10	histone deacetylase 10	15		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2158340	Hdac10	histone deacetylase 10	15		positive regulation of mismatch repair			ISO	Q969S8 	J:164563 	
MGI:2152895	Helb	helicase (DNA) B	10		negative regulation of double-strand break repair via homologous recombination			IBA	PTN002316267 	J:265628 	
MGI:2152895	Helb	helicase (DNA) B	10		negative regulation of double-strand break repair via homologous recombination			IMP		J:231089 	
MGI:2152895	Helb	helicase (DNA) B	10		negative regulation of double-strand break repair via homologous recombination			ISO	Q8NG08 	J:164563 	
MGI:2152895	Helb	helicase (DNA) B	10		regulation of DNA double-strand break processing			IMP		J:231089 	
MGI:2152895	Helb	helicase (DNA) B	10		regulation of DNA double-strand break processing			ISO	Q8NG08 	J:164563 	
MGI:2176740	Helq	helicase, POLQ-like	5		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2176740	Helq	helicase, POLQ-like	5		double-strand break repair via homologous recombination			ISO	Q8TDG4 	J:164563 	
MGI:103234	Herc2	HECT and RLD domain containing E3 ubiquitin protein ligase 2	7		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2429620	Hinfp	histone H4 transcription factor	9		DNA repair			ISO	Q9BQA5 	J:164563 	
MGI:96160	Hmga1	high mobility group AT-hook 1	17		base-excision repair			IBA	PTN001155469 	J:265628 	
MGI:101761	Hmga2	high mobility group AT-hook 2	10		base-excision repair			IBA	PTN001155469 	J:265628 	
MGI:96113	Hmgb1	high mobility group box 1	5		base-excision repair			IMP		J:124613 	
MGI:96113	Hmgb1	high mobility group box 1	5		DNA repair			IEA	KW-0234 	J:60000 	
MGI:96113	Hmgb1	high mobility group box 1	5		regulation of nucleotide-excision repair			IMP		J:139020 	
MGI:96120	Hmgn1	high mobility group nucleosomal binding domain 1	16		pyrimidine dimer repair by nucleotide-excision repair			IMP	MGI:3590648 	J:100282 	
MGI:96120	Hmgn1	high mobility group nucleosomal binding domain 1	16		transcription-coupled nucleotide-excision repair			IMP	MGI:3590648 	J:100282 	
MGI:2387601	Hrob	homologous recombination factor with OB-fold	11		DNA synthesis involved in DNA repair			ISO	Q8N3J3 	J:164563 	
MGI:2387601	Hrob	homologous recombination factor with OB-fold	11		interstrand cross-link repair			ISO	Q8N3J3 	J:164563 	
MGI:96238	Hsf1	heat shock factor 1	15		DNA repair			IEA	KW-0234 	J:60000 	
MGI:96238	Hsf1	heat shock factor 1	15		negative regulation of double-strand break repair via nonhomologous end joining			ISO	Q00613 	J:164563 	
MGI:96244	Hspa1a	heat shock protein 1A	17		DNA repair			IMP	MGI:3028843 	J:87581 	
MGI:1277962	Hus1	HUS1 checkpoint clamp component	11		double-strand break repair via homologous recombination			IBA	PTN000307391 	J:265628 	
MGI:1277962	Hus1	HUS1 checkpoint clamp component	11		double-strand break repair via homologous recombination			IDA		J:114813 	
MGI:1277962	Hus1	HUS1 checkpoint clamp component	11		nucleotide-excision repair			IBA	PTN000307391 	J:265628 	
MGI:2671003	Hus1b	HUS1 checkpoint clamp component B	13		double-strand break repair via homologous recombination			IBA	PTN000307391 	J:265628 	
MGI:2671003	Hus1b	HUS1 checkpoint clamp component B	13		nucleotide-excision repair			IBA	PTN000307391 	J:265628 	
MGI:1926884	Huwe1	HECT, UBA and WWE domain containing 1	X		base-excision repair			IBA	PTN000134864 	J:265628 	
MGI:1926884	Huwe1	HECT, UBA and WWE domain containing 1	X		base-excision repair			ISO	Q7Z6Z7 	J:164563 	
MGI:1926884	Huwe1	HECT, UBA and WWE domain containing 1	X		DNA repair			IEA	KW-0234 	J:60000 	
MGI:104814	Ier3	immediate early response 3	17		regulation of DNA repair	regulates a function/process that happens in fibroblast		IMP	MGI:3773690 	J:186356 	
MGI:1913459	Inip	INTS3 and NABP interacting protein	4		DNA repair			IBA	PTN001267643 	J:265628 	
MGI:1913459	Inip	INTS3 and NABP interacting protein	4		DNA repair			ISO	Q9NRY2 	J:164563 	
MGI:1915392	Ino80	INO80 complex subunit	2		DNA repair			IBA	PTN001521025 	J:265628 	
MGI:1915392	Ino80	INO80 complex subunit	2		double-strand break repair			ISO	Q9ULG1 	J:164563 	
MGI:1915392	Ino80	INO80 complex subunit	2		double-strand break repair via homologous recombination			ISO	Q9ULG1 	J:164563 	
MGI:1915392	Ino80	INO80 complex subunit	2		UV-damage excision repair			ISO	Q9ULG1 	J:164563 	
MGI:1917270	Ino80b	INO80 complex subunit B	6		DNA repair			IEA	KW-0234 	J:60000 	
MGI:2443014	Ino80c	INO80 complex subunit C	18		DNA repair			IEA	KW-0234 	J:60000 	
