MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:101765	Cdk5	cyclin-dependent kinase 5	5		synapse assembly	happens in brain		IMP		J:169741 	
MGI:101765	Cdk5	cyclin-dependent kinase 5	5		synapse pruning			ISO	RGD:70514 	J:155856 	
MGI:101764	Cdk5r1	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	11		regulation of dendritic spine morphogenesis			IMP		J:117343 	
MGI:1278336	Cdkl5	cyclin-dependent kinase-like 5	X		regulation of postsynapse organization			ISO	O76039 	J:164563 	
MGI:88374	Cel	carboxyl ester lipase	2		postsynaptic membrane assembly			IBA	PTN000168538 	J:265628 	
MGI:88374	Cel	carboxyl ester lipase	2		presynaptic membrane assembly			IBA	PTN000168538 	J:265628 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		modification of postsynaptic actin cytoskeleton			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		negative regulation of dendritic spine maintenance			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		negative regulation of postsynaptic density organization			ISO	RGD:69285 	J:155856 	
MGI:101757	Cfl1	cofilin 1, non-muscle	19		regulation of dendritic spine morphogenesis			ISO	P23528 	J:164563 	
MGI:88392	Chat	choline acetyltransferase	14		establishment of synaptic specificity at neuromuscular junction			IMP	MGI:2450310 	J:81738 	
MGI:2143558	Chchd10	coiled-coil-helix-coiled-coil-helix domain containing 10	10		maintenance of synapse structure	is a part of neuron		IMP		J:250353 	
MGI:1344380	Chd4	chromodomain helicase DNA binding protein 4	6		terminal button organization			ISO	RGD:620064 	J:155856 	
MGI:1916192	Chmp2b	charged multivesicular body protein 2B	16		regulation of modification of postsynaptic structure			ISO	RGD:1306781 	J:155856 	
MGI:1916192	Chmp2b	charged multivesicular body protein 2B	16		regulation of postsynapse organization			ISO	RGD:1306781 	J:155856 	
MGI:1922858	Chmp4b	charged multivesicular body protein 4B	2		regulation of postsynapse organization			ISO	RGD:1583604 	J:155856 	
MGI:87885	Chrna1	cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle)	2		neuromuscular junction development			ISO	P02708 	J:73065 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		dendritic spine organization	happens in hippocampus CA1,happens in hippocampal neuron,happens in postsynapse		IMP		J:196426 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		regulation of synapse structural plasticity	happens at the same time as UBERON:0018241,happens in hippocampal formation		IC	GO:0051247 	J:157839 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		synapse organization	happens in frontal cortex,happens at the same time as UBERON:0007222,uses UniProtKB:P12023|happens in hippocampal formation,happens at the same time as UBERON:0007222,uses UniProtKB:P12023		IGI	P05067 	J:151080 	
MGI:87890	Chrnb1	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	11		postsynaptic membrane organization			ISO	P11230 	J:164563 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		regulation of synapse assembly	regulates a function/process that has the participant superior colliculus,regulates a function/process that has the participant neuron		IMP	MGI:2158714 	J:118361 	
MGI:1929895	Clstn1	calsyntenin 1	4		positive regulation of synapse assembly			IBA	PTN001020450 	J:265628 	
MGI:1929895	Clstn1	calsyntenin 1	4		positive regulation of synapse assembly			IGI	MGI:1929897 MGI:2178323 	J:211830 	
MGI:1929895	Clstn1	calsyntenin 1	4		regulation of synapse maturation	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:212386 	
MGI:1929895	Clstn1	calsyntenin 1	4		regulation of synapse maturation	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:212386 	
MGI:1929897	Clstn2	calsyntenin 2	9		positive regulation of synapse assembly			IBA	PTN001020450 	J:265628 	
MGI:1929897	Clstn2	calsyntenin 2	9		positive regulation of synapse assembly			IGI	MGI:1929895 MGI:2178323 	J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		positive regulation of synapse assembly			IBA	PTN001020450 	J:265628 	
MGI:2178323	Clstn3	calsyntenin 3	6		positive regulation of synapse assembly			IDA		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		positive regulation of synapse assembly			IGI	MGI:1929895 MGI:1929897 	J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		regulation of presynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		regulation of presynapse assembly	happens in GABA-ergic synapse,happens in UBERON:0001950		IDA		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		regulation of presynapse assembly	happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		regulation of presynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		regulation of presynapse assembly	happens in GABA-ergic synapse,happens in UBERON:0001950		IMP		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		regulation of presynapse assembly	happens in GABA-ergic synapse,happens in hippocampal formation		IMP		J:211830 	
MGI:2178323	Clstn3	calsyntenin 3	6		synapse assembly			IDA		J:201987 	
MGI:2178323	Clstn3	calsyntenin 3	6		synapse assembly	happens in dentate gyrus|happens in CA1 pyramidal cell layer		IMP	MGI:5521290 	J:201987 	
MGI:2661175	Cnksr2	connector enhancer of kinase suppressor of Ras 2	X		postsynapse organization			ISO	RGD:708454 	J:155856 	
MGI:104518	Cntn2	contactin 2	1		presynaptic membrane organization			ISO	Q02246 	J:164563 	
MGI:3042287	Cntn5	contactin 5	9		presynapse assembly	happens in GABA-ergic synapse,happens in spinal cord		IDA		J:220652 	
MGI:3042287	Cntn5	contactin 5	9		presynapse assembly	happens in GABA-ergic synapse,happens in spinal cord		IMP		J:220652 	
MGI:2183572	Cntnap4	contactin associated protein-like 4	8		regulation of synapse organization	happens in GABA-ergic synapse,happens in cerebral cortex		IDA		J:211338 	
MGI:2183572	Cntnap4	contactin associated protein-like 4	8		regulation of synapse organization	happens in GABA-ergic synapse,happens in cerebral cortex		IMP		J:211338 	
MGI:88454	Col4a1	collagen, type IV, alpha 1	8		neuromuscular junction development			IMP	MGI:3579521 	J:126496 	
MGI:88456	Col4a5	collagen, type IV, alpha 5	X		neuromuscular junction development	has the participant diaphragm,has the participant motor neuron		IMP	MGI:3609047 	J:126496 	
MGI:1338761	Colq	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase	14		regulation of synaptic growth at neuromuscular junction			IMP	MGI:1857733 	J:157644 	
MGI:1338761	Colq	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase	14		skeletal muscle acetylcholine-gated channel clustering			IDA		J:157644 	
MGI:1338761	Colq	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase	14		skeletal muscle acetylcholine-gated channel clustering			IMP	MGI:1857733 	J:157644 	
MGI:1929655	Cript	cysteine-rich PDZ-binding protein	17		regulation of postsynaptic density protein 95 clustering			ISO	RGD:621545 	J:155856 	
MGI:104686	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	16		regulation of skeletal muscle acetylcholine-gated channel clustering			IGI	MGI:1924574 MGI:700014 	J:235913 	
MGI:104686	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	16		synapse assembly	happens in neuromuscular junction		IDA		J:165470 	
MGI:104686	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	16		synapse assembly	happens in neuromuscular junction		IMP		J:165470 	
MGI:88275	Ctnna2	catenin (cadherin associated protein), alpha 2	6		modification of postsynaptic actin cytoskeleton	happens in hippocampal formation		IDA		J:109440 	
MGI:88275	Ctnna2	catenin (cadherin associated protein), alpha 2	6		modification of postsynaptic actin cytoskeleton	happens in hippocampal formation		IMP		J:109440 	
MGI:88275	Ctnna2	catenin (cadherin associated protein), alpha 2	6		regulation of synapse structural plasticity			IMP		J:109440 	
MGI:88276	Ctnnb1	catenin (cadherin associated protein), beta 1	9		synapse organization			IMP	MGI:2148594 	J:86623 	
MGI:1195966	Ctnnd2	catenin (cadherin associated protein), delta 2	15		dendritic spine morphogenesis			IBA	PTN000042913 	J:265628 	
MGI:1195966	Ctnnd2	catenin (cadherin associated protein), delta 2	15		dendritic spine morphogenesis			ISO	Q9UQB3 	J:164563 	
MGI:1195966	Ctnnd2	catenin (cadherin associated protein), delta 2	15		synapse organization			IBA	PTN000042913 	J:265628 	
MGI:1195966	Ctnnd2	catenin (cadherin associated protein), delta 2	15		synapse organization			ISO	Q9UQB3 	J:164563 	
MGI:99695	Cttn	cortactin	7		dendritic spine maintenance			IGI	MGI:87860 	J:193891 	
MGI:99695	Cttn	cortactin	7		modification of postsynaptic actin cytoskeleton			ISO	RGD:619839 	J:155856 	
MGI:99695	Cttn	cortactin	7		positive regulation of dendritic spine morphogenesis			IBA	PTN000850962 	J:265628 	
MGI:99695	Cttn	cortactin	7		postsynaptic actin cytoskeleton organization			IBA	PTN000850962 	J:265628 	
MGI:1353467	Cttnbp2	cortactin binding protein 2	6		regulation of modification of postsynaptic actin cytoskeleton			ISO	RGD:628691 	J:155856 	
MGI:1353467	Cttnbp2	cortactin binding protein 2	6		regulation of synapse organization			ISO	RGD:628691 	J:155856 	
MGI:107321	Cux2	cut-like homeobox 2	5		positive regulation of dendritic spine morphogenesis	happens in cortical layer II|happens in cortical layer III		IMP		J:165046 	
MGI:107321	Cux2	cut-like homeobox 2	5		positive regulation of synapse assembly	happens in cortical layer II|happens in cortical layer III		IMP		J:165046 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		multiple spine synapse organization, single dendrite			IMP		J:211924 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		synapse maturation	is a part of central nervous system maturation		IMP		J:211924 	
MGI:1338801	Cyfip1	cytoplasmic FMR1 interacting protein 1	7		modification of synaptic structure			IBA	PTN000257572 	J:265628 	
MGI:1338801	Cyfip1	cytoplasmic FMR1 interacting protein 1	7		modification of synaptic structure	happens in neuron,happens in UBERON:0001950		IMP		J:201819 	
MGI:1338801	Cyfip1	cytoplasmic FMR1 interacting protein 1	7		regulation of modification of postsynaptic actin cytoskeleton	happens in UBERON:0001950		IDA		J:201819 	
MGI:1338801	Cyfip1	cytoplasmic FMR1 interacting protein 1	7		regulation of modification of postsynaptic actin cytoskeleton	happens in UBERON:0001950		IMP		J:201819 	
MGI:1916851	Dab2ip	disabled 2 interacting protein	2		positive regulation of synapse maturation			IMP		J:195873 	
MGI:1891740	Dact1	dishevelled-binding antagonist of beta-catenin 1	12		synapse organization	has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:4360072 	J:159217 	
MGI:101864	Dag1	dystroglycan 1	9		regulation of synapse organization	happens in GABA-ergic synapse,happens in UBERON:0001950		IDA		J:235935 	
MGI:101864	Dag1	dystroglycan 1	9		regulation of synapse organization	happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:235935 	
MGI:101864	Dag1	dystroglycan 1	9		regulation of synapse organization	happens in GABA-ergic synapse,happens in UBERON:0001950		IMP		J:235935 	
MGI:101864	Dag1	dystroglycan 1	9		regulation of synapse organization	happens in GABA-ergic synapse,happens in hippocampal formation		IMP		J:235935 	
MGI:1931838	Dbn1	drebrin 1	13		positive regulation of dendritic spine morphogenesis			IBA	PTN000850962 	J:265628 	
MGI:1931838	Dbn1	drebrin 1	13		positive regulation of dendritic spine morphogenesis			IMP		J:224553 	
MGI:1931838	Dbn1	drebrin 1	13		positive regulation of dendritic spine morphogenesis			ISO	RGD:70885 	J:155856 	
MGI:1931838	Dbn1	drebrin 1	13		postsynaptic actin cytoskeleton organization			IBA	PTN000850962 	J:265628 	
MGI:1931838	Dbn1	drebrin 1	13		postsynaptic actin cytoskeleton organization			ISO	RGD:70885 	J:155856 	
MGI:1931838	Dbn1	drebrin 1	13		regulation of postsynaptic density protein 95 clustering			ISO	RGD:70885 	J:155856 	
MGI:700006	Dbnl	drebrin-like	11		positive regulation of dendritic spine morphogenesis			IBA	PTN000850962 	J:265628 	
MGI:700006	Dbnl	drebrin-like	11		postsynaptic actin cytoskeleton organization			IBA	PTN000850962 	J:265628 	
MGI:700006	Dbnl	drebrin-like	11		synapse assembly			IMP		J:196092 	
MGI:107745	Dctn1	dynactin 1	6		neuromuscular junction development			ISO	Q14203 	J:164563 	
MGI:107745	Dctn1	dynactin 1	6		positive regulation of neuromuscular junction development			ISO	Q14203 	J:164563 	
MGI:2442474	Dgkb	diacylglycerol kinase, beta	12		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:163104 	
MGI:2442474	Dgkb	diacylglycerol kinase, beta	12		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:163104 	
MGI:1278339	Dgkz	diacylglycerol kinase zeta	2		maintenance of postsynaptic density structure	happens in Schaffer collateral - CA1 synapse		IDA		J:148043 	
MGI:1278339	Dgkz	diacylglycerol kinase zeta	2		maintenance of postsynaptic density structure	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:148043 	
MGI:1278339	Dgkz	diacylglycerol kinase zeta	2		maintenance of postsynaptic density structure	happens in Schaffer collateral - CA1 synapse		IMP		J:148043 	
MGI:1278339	Dgkz	diacylglycerol kinase zeta	2		maintenance of postsynaptic density structure	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:148043 	
MGI:1919412	Dhx36	DEAH (Asp-Glu-Ala-His) box polypeptide 36	3		positive regulation of dendritic spine morphogenesis			ISO	RGD:1308767 	J:155856 	
MGI:2447658	Disc1	disrupted in schizophrenia 1	8		regulation of synapse maturation			IMP		J:159140 	
MGI:1329040	Dkk1	dickkopf WNT signaling pathway inhibitor 1	19		negative regulation of presynapse assembly	happens in hippocampal neuron		IDA		J:269539 	
MGI:1329040	Dkk1	dickkopf WNT signaling pathway inhibitor 1	19		regulation of synapse organization	happens in UBERON:6003624,happens in corpus striatum,happens in glutamatergic neuron,happens in presynapse		IDA		J:225337 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		AMPA glutamate receptor clustering			IBA	PTN001501209 	J:265628 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		AMPA glutamate receptor clustering			ISO	RGD:68424 	J:155856 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		dendritic spine morphogenesis			IDA		J:175436 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		dendritic spine morphogenesis			ISO	RGD:68424 	J:155856 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		dendritic spine organization			ISO	RGD:68424 	J:155856 	
MGI:1918478	Dlg5	discs large MAGUK scaffold protein 5	14		positive regulation of synapse assembly			IMP		J:216499 	
MGI:3039563	Dlgap3	DLG associated protein 3	4		modification of synaptic structure	happens in glutamatergic synapse,happens in corpus striatum		IDA		J:125181 	
MGI:3039563	Dlgap3	DLG associated protein 3	4		modification of synaptic structure	happens in glutamatergic synapse,happens in corpus striatum		IMP		J:125181 	
MGI:94906	Dmpk	dystrophia myotonica-protein kinase	7		regulation of synapse structural plasticity			IMP		J:103029 	
MGI:1933786	Dnaja3	DnaJ heat shock protein family (Hsp40) member A3	16		neuromuscular junction development			IMP		J:145549 	
MGI:1933786	Dnaja3	DnaJ heat shock protein family (Hsp40) member A3	16		neuromuscular junction development			ISO	Q96EY1 	J:164563 	
MGI:1933786	Dnaja3	DnaJ heat shock protein family (Hsp40) member A3	16		skeletal muscle acetylcholine-gated channel clustering			IMP		J:145549 	
MGI:1921256	Dnm1l	dynamin 1-like	16		positive regulation of dendritic spine morphogenesis			ISO	RGD:620416 	J:155856 	
MGI:1341299	Dnm3	dynamin 3	1		negative regulation of dendritic spine morphogenesis			ISO	RGD:727949 	J:155856 	
MGI:1341299	Dnm3	dynamin 3	1		regulation of dendritic spine morphogenesis			ISO	RGD:727949 	J:155856 	
MGI:1341299	Dnm3	dynamin 3	1		synapse assembly			ISO	RGD:727949 	J:155856 	
MGI:2146320	Dock10	dedicator of cytokinesis 10	1		dendritic spine morphogenesis			IMP		J:239194 	
MGI:3584043	Dok7	docking protein 7	5		neuromuscular junction development			IDA		J:110011 	
MGI:3584043	Dok7	docking protein 7	5		neuromuscular junction development	has the participant skeletal musculature,has the participant cell of skeletal muscle		IGI	MGI:103581 	J:110011 	
MGI:99578	Drd1	dopamine receptor D1	13		modification of postsynaptic structure	happens in glutamatergic synapse,happens in corpus striatum		EXP		J:263447 	
MGI:94924	Drd2	dopamine receptor D2	9		regulation of synapse structural plasticity			ISO	RGD:2520 	J:155856 	
MGI:107432	Drp2	dystrophin related protein 2	X		synapse organization			ISO	RGD:621750 	J:155856 	
MGI:2137586	Dtnbp1	dystrobrevin binding protein 1	13		negative regulation of dendritic spine morphogenesis			ISO	RGD:1590759 	J:155856 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		dendritic spine morphogenesis			ISO	RGD:620632 	J:155856 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		neuromuscular junction development	has the participant cell of skeletal muscle		IGI	MGI:103581 MGI:1339975 MGI:87961 	J:78399 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:173542 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:173542 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		presynapse assembly	happens in cerebellum		IDA		J:111190 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		presynapse assembly	happens in cerebellum		IMP		J:111190 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		skeletal muscle acetylcholine-gated channel clustering	happens in diaphragm,happens in cell of skeletal muscle		IMP	MGI:2137230 	J:142354 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		synapse organization	happens in cerebellum,has the participant CNS neuron (sensu Vertebrata)		IGI	MGI:98961 	J:111190 	
MGI:94941	Dvl1	dishevelled segment polarity protein 1	4		synapse organization	happens in cerebellum,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:2137230 	J:111190 	
MGI:1195261	Eef2k	eukaryotic elongation factor-2 kinase	7		positive regulation of dendritic spine morphogenesis			ISO	RGD:2538 	J:155856 	
MGI:1195261	Eef2k	eukaryotic elongation factor-2 kinase	7		positive regulation of synapse assembly			ISO	RGD:2538 	J:155856 	
MGI:103236	Efna1	ephrin A1	3		negative regulation of dendritic spine morphogenesis			IDA		J:117343 	
MGI:107444	Efna5	ephrin A5	17		positive regulation of synapse assembly	is a part of hippocampus stratum radiatum		IDA		J:184958 	
MGI:107444	Efna5	ephrin A5	17		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in cerebral cortex		IDA		J:204427 	
MGI:107444	Efna5	ephrin A5	17		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in cerebral cortex		IMP		J:204427 	
MGI:107444	Efna5	ephrin A5	17		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in cerebral cortex		IPI		J:204427 	
MGI:102708	Efnb1	ephrin B1	X		presynapse assembly			ISO	RGD:2540 	J:155856 	
MGI:105097	Efnb2	ephrin B2	8		presynapse assembly			ISO	RGD:1309497 	J:155856 	
MGI:1932286	Egln1	egl-9 family hypoxia-inducible factor 1	8		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:234716 	
MGI:1932286	Egln1	egl-9 family hypoxia-inducible factor 1	8		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:234716 	
MGI:2384784	Eif4g1	eukaryotic translation initiation factor 4, gamma 1	16		regulation of presynapse assembly			ISO	Q04637 	J:164563 	
MGI:2442479	Elfn1	leucine rich repeat and fibronectin type III, extracellular 1	5		synapse organization			IMP		J:190381 	
MGI:99612	Epha3	Eph receptor A3	16		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in cerebral cortex		IDA		J:204427 	
MGI:99612	Epha3	Eph receptor A3	16		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in cerebral cortex		IMP		J:204427 	
MGI:99612	Epha3	Eph receptor A3	16		synaptic membrane adhesion	happens in GABA-ergic synapse,happens in cerebral cortex		IPI		J:204427 	
MGI:98277	Epha4	Eph receptor A4	1		regulation of dendritic spine morphogenesis			IMP		J:117343 	
MGI:98277	Epha4	Eph receptor A4	1		regulation of modification of synaptic structure	regulates a function/process that happens in hippocampal neuron,is upstream of regulation of long-term synaptic potentiation,regulates a function/process that happens in dendritic spine		IGI	CPX-1134 P00520 	J:214156 	
MGI:98277	Epha4	Eph receptor A4	1		regulation of modification of synaptic structure			ISO	RGD:1560587 	J:155856 	
MGI:98277	Epha4	Eph receptor A4	1		synapse pruning	happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:81695 	
MGI:98277	Epha4	Eph receptor A4	1		synapse pruning	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:81695 	
MGI:98277	Epha4	Eph receptor A4	1		synapse pruning	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:81695 	
MGI:98277	Epha4	Eph receptor A4	1		synapse pruning			ISO	RGD:1560587 	J:155856 	
MGI:99654	Epha5	Eph receptor A5	5		dendritic spine morphogenesis			ISO	RGD:620831 	J:155856 	
MGI:95276	Epha7	Eph receptor A7	4		negative regulation of synapse assembly	is a part of hippocampus stratum radiatum		IDA		J:184958 	
MGI:95276	Epha7	Eph receptor A7	4		regulation of postsynapse organization	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:208865 	
MGI:95276	Epha7	Eph receptor A7	4		regulation of postsynapse organization	happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:208865 	
MGI:1096337	Ephb1	Eph receptor B1	9		dendritic spine morphogenesis			IMP		J:87071 J:120748 	
MGI:1096337	Ephb1	Eph receptor B1	9		positive regulation of synapse assembly			IMP		J:87071 	
MGI:99611	Ephb2	Eph receptor B2	4		dendritic spine morphogenesis			IDA		J:120748 	
MGI:99611	Ephb2	Eph receptor B2	4		dendritic spine morphogenesis			IMP		J:87071 	
MGI:99611	Ephb2	Eph receptor B2	4		positive regulation of synapse assembly			IDA		J:167914 	
MGI:99611	Ephb2	Eph receptor B2	4		positive regulation of synapse assembly			IMP		J:87071 	
MGI:99611	Ephb2	Eph receptor B2	4		postsynaptic membrane assembly			ISO	RGD:1564232 	J:155856 	
MGI:99611	Ephb2	Eph receptor B2	4		regulation of synapse assembly	happens in glutamatergic synapse,happens in UBERON:0001950		EXP		J:116171 	
MGI:99611	Ephb2	Eph receptor B2	4		regulation of synapse assembly	happens in glutamatergic synapse,happens in UBERON:0001950		IDA		J:116171 	
MGI:99611	Ephb2	Eph receptor B2	4		regulation of synapse assembly	happens in glutamatergic synapse,happens in UBERON:0001950		IMP		J:116171 	
MGI:104770	Ephb3	Eph receptor B3	16		dendritic spine morphogenesis			IMP		J:87071 	
MGI:104770	Ephb3	Eph receptor B3	16		positive regulation of synapse assembly			IMP		J:87071 	
MGI:95410	Erbb2	erb-b2 receptor tyrosine kinase 2	11		neuromuscular junction development	has the participant diaphragm,has the participant motor neuron|has the participant phrenic nerve,has the participant motor neuron		IMP	MGI:1929070 	J:60191 	
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase 4	1		synapse assembly	happens in GABA-ergic synapse,happens in UBERON:0001950		IDA		J:159459 	
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase 4	1		synapse assembly	happens in GABA-ergic synapse,happens in UBERON:0001950		IMP		J:159459 	
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase 4	1		synapse maturation			ISO	RGD:620486 	J:155856 	
MGI:1096867	Etv5	ets variant 5	16		regulation of synapse organization	regulates a function/process that has the participant diaphragm,regulates a function/process that has the participant cell of skeletal muscle		IMP	MGI:3589421 	J:126807 	
MGI:1096867	Etv5	ets variant 5	16		skeletal muscle acetylcholine-gated channel clustering	happens in diaphragm,happens in cell of skeletal muscle		IMP	MGI:3589421 	J:126807 	
MGI:101802	F2r	coagulation factor II (thrombin) receptor	13		establishment of synaptic specificity at neuromuscular junction			ISO	RGD:2586 	J:155856 	
MGI:2446173	Farp1	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)	14		postsynaptic actin cytoskeleton organization			ISO	RGD:1305346 	J:155856 	
MGI:2446173	Farp1	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)	14		regulation of presynapse assembly			ISO	RGD:1305346 	J:155856 	
MGI:2446173	Farp1	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)	14		synapse assembly			ISO	RGD:1305346 	J:155856 	
MGI:2447775	Fbxo45	F-box protein 45	16		synapse assembly involved in innervation			IBA	PTN000261681 	J:265628 	
MGI:2447775	Fbxo45	F-box protein 45	16		synapse assembly involved in innervation	happens in peripheral nervous system		IMP	MGI:3849742 	J:149890 	
MGI:95499	Fcgr2b	Fc receptor, IgG, low affinity IIb	1		regulation of dendritic spine maintenance	happens in hippocampal neuron,is a part of cellular response to amyloid-beta,regulates a function/process that happens in hippocampal neuron		IMP		J:201623 	
MGI:95499	Fcgr2b	Fc receptor, IgG, low affinity IIb	1		regulation of dendritic spine maintenance			ISO	P31994 	J:164563 	
MGI:95523	Fgfr2	fibroblast growth factor receptor 2	7		neuromuscular junction development			IMP	MGI:2183527 	J:126496 	
MGI:1917848	Filip1	filamin A interacting protein 1	9		modification of postsynaptic structure	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:260692 	
MGI:1917848	Filip1	filamin A interacting protein 1	9		modification of postsynaptic structure	happens in glutamatergic synapse,happens in cerebral cortex		IMP		J:260692 	
MGI:95556	Flna	filamin, alpha	X		synapse organization			IDA		J:234716 	
MGI:95556	Flna	filamin, alpha	X		synapse organization			IMP		J:234716 	
MGI:3026647	Flrt1	fibronectin leucine rich transmembrane protein 1	19		positive regulation of synapse assembly			IDA		J:211830 	
MGI:3603594	Flrt2	fibronectin leucine rich transmembrane protein 2	12		positive regulation of synapse assembly			IDA		J:211830 	
MGI:1918686	Flrt3	fibronectin leucine rich transmembrane protein 3	2		positive regulation of synapse assembly			IDA		J:211830 	
MGI:1918686	Flrt3	fibronectin leucine rich transmembrane protein 3	2		synapse assembly			IMP		J:224730 	
MGI:1918686	Flrt3	fibronectin leucine rich transmembrane protein 3	2		synapse organization			ISO	RGD:1566005 	J:155856 	
MGI:1918686	Flrt3	fibronectin leucine rich transmembrane protein 3	2		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:224730 	
MGI:1918686	Flrt3	fibronectin leucine rich transmembrane protein 3	2		synaptic membrane adhesion	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:224730 	
MGI:95564	Fmr1	fragile X mental retardation 1	X		regulation of modification of synaptic structure	happens in Purkinje cell		IMP		J:101021 	
MGI:3042378	Frmpd4	FERM and PDZ domain containing 4	X		positive regulation of synapse structural plasticity			ISO	Q14CM0 	J:164563 	
MGI:3042378	Frmpd4	FERM and PDZ domain containing 4	X		postsynaptic actin cytoskeleton organization			ISO	RGD:1566031 	J:155856 	
MGI:95602	Fyn	Fyn proto-oncogene	10		negative regulation of dendritic spine maintenance	happens in neuron of cerebral cortex,is a part of response to amyloid-beta		IGI	P04925 Q01097 	J:190064 	
MGI:1196625	Fzd1	frizzled class receptor 1	5		regulation of presynapse assembly	happens in hippocampal formation		IDA		J:263449 	
